Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
225.624	09:49:17.624	37.297883164	-3.682822632	0.25	1	-0.20484	-0.235271	0.017526	-0.001017	-0.232057	-0.232057	0	0	1199	4706	46	1	90	88	102.5	97.	33.2	4	2045	0.068646	-2.931185	0.391236
225.874	09:49:17.874	37.297837505	-3.682831133	0.25	1	-0.209144	-0.235745	0.017537	-0.001013	-0.23117	-0.23117	0	0	1199	4706	46	1	91	89	82.7	76.8	30.7	4	2056	0.068646	-2.931185	0.391236
226.124	09:49:18.124	37.297792369	-3.682842798	0.25	1	-0.20764	-0.235242	0.017532	-0.001015	-0.231611	-0.231611	0	0	1199	4706	46	1	91	89	82.7	76.8	30.7	4	2057	0.048966	-2.783102	0.421022
226.374	09:49:18.374	37.297703665	-3.682875506	0.25	1	-0.212929	-0.236313	0.017547	-0.00101	-0.230274	-0.230274	0	0	1199	4706	46	1	91	89	82.7	76.8	30.7	4	2059	0.048966	-2.783102	0.421022
226.624	09:49:18.624	37.297703665	-3.682875506	0.25	1	-0.204451	-0.235417	0.017547	-0.00101	-0.230215	-0.230215	0	0	1199	4706	46	1	91	89	82.7	76.8	30.7	4	2059	0.060554	-2.684407	0.392627
226.874	09:49:18.874	37.297618940	-3.682921451	0.25	1	-0.201331	-0.233091	0.017558	-0.001006	-0.229288	-0.229288	0	0	1207	4849	47	1	93	90	62.2	57.5	23.6	4	2042	0.060554	-2.684407	0.392627
227.124	09:49:19.124	37.297618940	-3.682921451	0.25	1	-0.20742	-0.23443	0.017563	-0.001005	-0.228893	-0.228893	0	0	1207	4849	47	1	93	90	62.2	57.5	23.6	4	2043	0.041105	-2.550629	0.34896
227.374	09:49:19.374	37.297539466	-3.682979178	0.25	1	-0.20567	-0.233252	0.01753	-0.001016	-0.231781	-0.231781	0	0	1207	4849	47	1	93	90	62.2	57.5	23.6	4	2035	0.041105	-2.550629	0.34896
227.624	09:49:19.624	37.297502047	-3.683012350	0.25	1	-0.20567	-0.233252	0.01753	-0.001016	-0.231781	-0.231781	0	0	1207	4849	47	1	0	91	52.3	44.8	15.4	5	2042	0.025779	-2.484431	0.461294
227.874	09:49:19.874	37.297466234	-3.683048470	0.25	1	-0.407689	0.089596	11.559966	16.92889	2.552681	2.552681	0	0	1207	4849	47	1	1	91	42.8	41.	12.2	5	2050	0.025779	-2.484431	0.461294
228.124	09:49:20.124	37.297466234	-3.683048470	0.25	1	-0.386502	0.095153	11.36698	16.931227	2.553231	2.553231	0	0	1207	4849	47	1	1	91	42.8	41.	12.2	5	2050	0.04371	-2.303285	0.498853
228.374	09:49:20.374	37.297400871	-3.683128777	0.25	1	-0.377604	0.095298	11.33892	16.87685	2.54045	2.54045	0	0	1207	4849	47	1	1	91	42.8	41.	12.2	5	2033	0.04371	-2.303285	0.498853
228.624	09:49:20.624	37.297372493	-3.683173087	0.25	1	-0.336302	0.104997	10.980103	16.794935	2.521258	2.521258	0	0	1207	4849	47	1	1	91	42.8	41.	12.2	5	2007	-0.003201	-2.185035	0.532564
228.874	09:49:20.874	37.297346803	-3.683219905	0.25	1	-0.344368	0.086609	11.530155	16.612597	2.478807	2.478807	0	0	1207	4849	47	1	2	92	27.9	27.8	-3.1	5	2022	-0.003201	-2.185035	0.532564
229.124	09:49:21.124	37.297346803	-3.683219905	0.25	1	-0.324285	0.086011	11.49122	16.472921	2.446539	2.446539	0	0	1207	4849	47	1	2	92	27.9	27.8	-3.1	5	2022	0.024397	-2.024922	0.561455
229.374	09:49:21.374	37.297302339	-3.683318227	0.25	1	-0.299811	0.085896	11.409195	16.273634	2.400878	2.400878	0	0	1207	4849	47	1	2	92	27.9	27.8	-3.1	5	1987	0.024397	-2.024922	0.561455
229.624	09:49:21.624	37.297285003	-3.683370084	0.25	1	-0.276468	0.068647	11.952337	16.05022	2.350213	2.350213	0	0	1207	4849	47	1	2	92	27.9	27.8	-3.1	5	2001	0.0114	-1.927257	0.520297
229.874	09:49:21.874	37.297285003	-3.683370084	0.25	1	-0.245494	0.048937	12.61694	15.734144	2.279479	2.279479	0	0	1207	4849	47	1	3	93	28.8	19.5	-21.2	5	2001	0.0114	-1.927257	0.520297
230.124	09:49:22.124	37.297271262	-3.683423892	0.25	1	-0.214318	0.042782	12.740915	15.42009	2.210288	2.210288	0	0	1207	4849	47	1	3	93	28.8	19.5	-21.2	5	2016	0.0114	-1.927257	0.520297
230.374	09:49:22.374	37.297254217	-3.683534648	0.25	1	-0.190527	0.029681	13.173969	15.053885	2.130975	2.130975	0	0	1207	4849	47	1	3	93	28.8	19.5	-21.2	5	2000	0.008938	-1.683378	0.421063
230.624	09:49:22.624	37.297250469	-3.683590464	0.25	1	-0.156967	0.020604	13.417804	14.63195	2.041406	2.041406	0	0	1207	4849	47	1	3	93	28.8	19.5	-21.2	5	1985	0.039821	-1.627787	0.340221
230.874	09:49:22.874	37.297249607	-3.683646194	0.25	1	-0.130332	0.00909	13.806399	14.194571	1.950595	1.950595	0	0	1207	4849	47	1	4	94	44.4	17.2	-40.9	5	1980	0.039821	-1.627787	0.340221
231.124	09:49:23.124	37.297249607	-3.683646194	0.25	1	-0.130017	-0.003399	14.297343	13.765628	1.863533	1.863533	0	0	1207	4849	47	1	4	94	44.4	17.2	-40.9	5	1980	0.039821	-1.627787	0.340221
231.374	09:49:23.374	37.297252568	-3.683757695	0.25	1	-0.118247	-0.011146	14.537833	13.317138	1.774604	1.774604	0	0	1207	4849	47	1	4	94	44.4	17.2	-40.9	5	1971	0.020086	-1.546886	0.265569
231.624	09:49:23.624	37.297256215	-3.683813014	0.25	1	-0.098848	-0.02107	14.951366	12.885539	1.691033	1.691033	0	0	1207	4849	47	1	4	94	44.4	17.2	-40.9	5	1973	0.020086	-1.546886	0.265569
231.874	09:49:23.874	37.297261845	-3.683868125	0.25	1	-0.078733	-0.030147	15.316822	12.393834	1.598204	1.598204	0	0	1260	4998	49	1	6	95	63.4	18.5	-60.6	5	1970	0.053784	-1.473284	0.166587
232.124	09:49:24.124	37.297261845	-3.683868125	0.25	1	-0.074355	-0.038625	15.663068	11.877592	1.503444	1.503444	0	0	1260	4998	49	1	6	95	63.4	18.5	-60.6	5	1970	0.053784	-1.473284	0.166587
232.374	09:49:24.374	37.297276627	-3.683977477	0.25	1	-0.061925	-0.047927	16.114466	11.373622	1.413577	1.413577	0	0	1260	4998	49	1	6	95	63.4	18.5	-60.6	5	1973	0.017344	-1.420638	0.159844
232.624	09:49:24.624	37.297285418	-3.684031601	0.25	1	-0.057858	-0.052308	16.237009	10.930892	1.336756	1.336756	0	0	1260	4998	49	1	6	95	63.4	18.5	-60.6	5	1957	0.017344	-1.420638	0.159844
232.874	09:49:24.874	37.297294933	-3.684085281	0.25	1	-0.053081	-0.05777	16.443768	10.459778	1.257172	1.257172	0	0	1260	4998	49	1	7	96	82.9	22.2	-79.8	5	1949	0.017404	-1.2945	0.16033
233.124	09:49:25.124	37.297294933	-3.684085281	0.25	1	-0.043083	-0.062415	16.581333	9.964836	1.175934	1.175934	0	0	1260	4998	49	1	7	96	82.9	22.2	-79.8	5	1949	0.017404	-1.2945	0.16033
233.374	09:49:25.374	37.297316586	-3.684190971	0.25	1	-0.041509	-0.067905	16.78801	9.445784	1.093315	1.093315	0	0	1260	4998	49	1	7	96	82.9	22.2	-79.8	5	1926	0.023769	-1.322184	0.07571
233.624	09:49:25.624	37.297328273	-3.684243091	0.25	1	-0.040461	-0.072826	16.984112	8.987375	1.022512	1.022512	0	0	1260	4998	49	1	7	96	82.9	22.2	-79.8	5	1922	0.023769	-1.322184	0.07571
233.874	09:49:25.874	37.297340322	-3.684294989	0.25	1	-0.040021	-0.07732	17.15391	8.544701	0.956039	0.956039	0	0	1260	4998	49	1	8	97	102.1	27.5	-98.4	5	1917	0.010706	-1.329074	0.073996
234.124	09:49:26.124	37.297340322	-3.684294989	0.25	1	-0.040657	-0.080659	17.204184	8.079218	0.888127	0.888127	0	0	1260	4998	49	1	8	97	102.1	27.5	-98.4	5	1917	0.010706	-1.329074	0.073996
234.374	09:49:26.374	37.297365872	-3.684396991	0.25	1	-0.03891	-0.084505	17.278851	7.583948	0.81807	0.81807	0	0	1260	4998	49	1	8	97	102.1	27.5	-98.4	5	1887	0.003451	-1.298006	0.083623
234.624	09:49:26.624	37.297379192	-3.684447321	0.25	1	-0.04396	-0.088001	17.381575	7.204578	0.765921	0.765921	0	0	1260	4998	49	1	8	97	102.1	27.5	-98.4	5	1882	0.003451	-1.298006	0.083623
234.874	09:49:26.874	37.297392785	-3.684497201	0.25	1	-0.047576	-0.091048	17.419184	6.800178	0.711756	0.711756	0	0	1260	4998	49	1	9	98	121.	33.5	-116.2	5	1870	0.022364	-1.241485	0.093518
235.124	09:49:27.124	37.297407010	-3.684546749	0.25	1	-0.045861	-0.094192	17.470478	6.418695	0.661989	0.661989	0	0	1260	4998	49	1	9	98	121.	33.5	-116.2	5	1861	0.022364	-1.241485	0.093518
235.374	09:49:27.374	37.297421600	-3.684595623	0.25	1	-0.050822	-0.097531	17.51066	6.010891	0.610194	0.610194	0	0	1260	4998	49	1	9	98	121.	33.5	-116.2	5	1852	0.027122	-1.218421	0.103656
235.624	09:49:27.624	37.297436735	-3.684643938	0.25	1	-0.048873	-0.10126	17.552757	5.576411	0.556585	0.556585	0	0	1260	4998	49	1	9	98	121.	33.5	-116.2	5	1841	0.027122	-1.218421	0.103656
235.874	09:49:27.874	37.297452232	-3.684691693	0.25	1	-0.057124	-0.103635	17.545364	5.269257	0.51965	0.51965	0	0	1260	4998	49	1	9	98	121.	33.5	-116.2	5	1832	0.008362	-1.186669	0.100143
236.124	09:49:28.124	37.297468094	-3.684738886	0.25	1	-0.059488	-0.106268	17.487698	4.884576	0.474504	0.474504	0	0	1260	4998	49	1	10	99	139.4	40.2	-133.4	5	1816	0.008362	-1.186669	0.100143
236.374	09:49:28.374	37.297484591	-3.684785295	0.25	1	-0.061201	-0.108301	17.467264	4.63116	0.445428	0.445428	0	0	1260	4998	49	1	10	99	139.4	40.2	-133.4	5	1807	0.031305	-1.160613	0.093173
236.624	09:49:28.624	37.297501542	-3.684831257	0.25	1	-0.066756	-0.110737	17.40588	4.30039	0.408263	0.408263	0	0	1260	4998	49	1	10	99	139.4	40.2	-133.4	5	1793	0.031305	-1.160613	0.093173
236.874	09:49:28.874	37.297518947	-3.684876547	0.25	1	-0.070617	-0.114922	17.467142	3.943838	0.369181	0.369181	0	0	1260	4998	49	1	10	99	139.4	40.2	-133.4	5	1791	0.006555	-1.143712	0.109065
237.124	09:49:29.124	37.297536895	-3.684921390	0.25	1	-0.078884	-0.116913	17.43779	3.723391	0.34552	0.34552	0	0	1222	5144	50	1	12	100	157.3	48.	-149.8	5	1783	0.006555	-1.143712	0.109065
237.374	09:49:29.374	37.297555568	-3.684965675	0.25	1	-0.082504	-0.120146	17.491047	3.478639	0.319695	0.319695	0	0	1222	5144	50	1	12	100	157.3	48.	-149.8	5	1784	-0.013826	-1.057101	0.140664
237.624	09:49:29.624	37.297574965	-3.685009290	0.25	1	-0.08484	-0.122551	17.427788	3.209787	0.29186	0.29186	0	0	1222	5144	50	1	12	100	157.3	48.	-149.8	5	1772	-0.013826	-1.057101	0.140664
237.874	09:49:29.874	37.297594728	-3.685052231	0.25	1	-0.092104	-0.124443	17.338072	2.972771	0.267777	0.267777	0	0	1222	5144	50	1	12	100	157.3	48.	-149.8	5	1759	0.008952	-1.058184	0.133357
238.124	09:49:30.124	37.297615215	-3.685094389	0.25	1	-0.098764	-0.126991	17.331728	2.763854	0.2469	0.2469	0	0	1222	5144	50	1	13	101	174.6	56.2	-165.3	5	1755	0.008952	-1.058184	0.133357
238.374	09:49:30.374	37.297636338	-3.685135764	0.25	1	-0.099362	-0.128708	17.205341	2.529716	0.223889	0.223889	0	0	1222	5144	50	1	13	101	174.6	56.2	-165.3	5	1739	0.01681	-1.023269	0.172288
238.624	09:49:30.624	37.297658189	-3.685176016	0.25	1	-0.098893	-0.12977	17.111561	2.378031	0.209197	0.209197	0	0	1222	5144	50	1	13	101	174.6	56.2	-165.3	5	1727	0.01681	-1.023269	0.172288
238.874	09:49:30.874	37.297681037	-3.685215262	0.25	1	-0.100746	-0.131869	17.071157	2.197654	0.191945	0.191945	0	0	1222	5144	50	1	13	101	174.6	56.2	-165.3	5	1721	-0.008303	-0.954852	0.197314
239.124	09:49:31.124	37.297704523	-3.685253386	0.25	1	-0.102535	-0.134243	16.946344	1.944788	0.168156	0.168156	0	0	1222	5144	50	1	14	102	191.3	65.8	-179.6	5	1706	-0.008303	-0.954852	0.197314
239.374	09:49:31.374	37.297728826	-3.685290501	0.25	1	-0.103043	-0.136578	16.988522	1.820249	0.156608	0.156608	0	0	1222	5144	50	1	14	102	191.3	65.8	-179.6	5	1708	-0.009996	-0.887975	0.182187
239.624	09:49:31.624	37.297754035	-3.685326610	0.25	1	-0.104487	-0.138923	16.910053	1.617585	0.13805	0.13805	0	0	1222	5144	50	1	14	102	191.3	65.8	-179.6	5	1699	-0.009996	-0.887975	0.182187
239.874	09:49:31.874	37.297780064	-3.685361484	0.25	1	-0.107685	-0.139956	16.817606	1.493542	0.126835	0.126835	0	0	1222	5144	50	1	14	102	191.3	65.8	-179.6	5	1689	-0.014428	-0.837344	0.173734
240.124	09:49:32.124	37.297780064	-3.685361484	0.25	1	-0.110614	-0.141736	16.754108	1.346222	0.113653	0.113653	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1689	-0.014428	-0.837344	0.173734
240.374	09:49:32.374	37.297833942	-3.685427978	0.25	1	-0.112343	-0.143681	16.732445	1.218936	0.102385	0.102385	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1678	-0.015351	-0.774184	0.184107
240.624	09:49:32.624	37.297862063	-3.685459374	0.25	1	-0.112706	-0.146006	16.68874	1.060415	0.088508	0.088508	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1672	-0.015351	-0.774184	0.184107
240.874	09:49:32.874	37.297890733	-3.685489422	0.25	1	-0.114074	-0.14715	16.565044	0.925785	0.076856	0.076856	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1659	-0.012987	-0.701546	0.197011
241.124	09:49:33.124	37.297920133	-3.685518009	0.25	1	-0.11241	-0.149062	16.549992	0.814095	0.067283	0.067283	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1658	-0.012987	-0.701546	0.197011
241.374	09:49:33.374	37.297950352	-3.685545249	0.25	1	-0.112907	-0.149995	16.465643	0.718549	0.05916	0.05916	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1648	-0.032659	-0.647577	0.183997
241.624	09:49:33.624	37.297980939	-3.685571139	0.25	1	-0.119769	-0.151736	16.41103	0.599216	0.0491	0.0491	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1642	-0.032659	-0.647577	0.183997
241.874	09:49:33.874	37.298012164	-3.685595793	0.25	1	-0.12015	-0.153679	16.402063	0.49602	0.040477	0.040477	0	0	1222	5144	50	1	15	103	207.4	77.	-192.5	5	1641	-0.016124	-0.576934	0.204539
242.124	09:49:34.124	37.298043938	-3.685618986	0.25	1	-0.115988	-0.154884	16.333086	0.401035	0.032602	0.032602	0	0	1224	5289	51	1	18	105	236.7	103.	-213.1	5	1634	-0.016124	-0.576934	0.204539
242.374	09:49:34.374	37.298076354	-3.685640492	0.25	1	-0.114064	-0.155664	16.257521	0.325274	0.026363	0.026363	0	0	1224	5289	51	1	18	105	236.7	103.	-213.1	5	1626	-0.021302	-0.523938	0.178647
242.624	09:49:34.624	37.298109320	-3.685660311	0.25	1	-0.116855	-0.157599	16.225912	0.217014	0.017512	0.017512	0	0	1224	5289	51	1	18	105	236.7	103.	-213.1	5	1622	-0.021302	-0.523938	0.178647
242.874	09:49:34.874	37.298142743	-3.685678893	0.25	1	-0.123659	-0.159176	16.25771	0.157694	0.012695	0.012695	0	0	1224	5289	51	1	18	105	236.7	103.	-213.1	5	1626	-0.030533	-0.39824	0.201518
243.124	09:49:35.124	37.298176535	-3.685696237	0.25	1	-0.12187	-0.160706	16.188431	0.054043	0.004333	0.004333	0	0	1224	5289	51	1	19	106	249.6	117.2	-220.4	5	1619	-0.030533	-0.39824	0.201518
243.374	09:49:35.374	37.298210696	-3.685711892	0.25	1	-0.124574	-0.161059	16.08478	0.009613	-0.000769	-0.000769	0	0	1224	5289	51	1	19	106	249.6	117.2	-220.4	5	1608	-0.007408	-0.335438	0.22776
243.624	09:49:35.624	37.298245050	-3.685725631	0.25	1	-0.120081	-0.162268	16.005955	0.099374	-0.007918	-0.007918	0	0	1224	5289	51	1	19	106	249.6	117.2	-220.4	5	1601	-0.007408	-0.335438	0.22776
243.874	09:49:35.874	37.298279866	-3.685737230	0.25	1	-0.11014	-0.163659	15.9828	0.171163	-0.0136	-0.0136	0	0	1224	5289	51	1	19	106	249.6	117.2	-220.4	5	1598	0.004118	-0.247616	0.186357
244.124	09:49:36.124	37.298314693	-3.685746911	0.25	1	-0.108488	-0.163513	15.783465	0.250545	-0.019844	-0.019844	0	0	1224	5289	51	1	20	107	261.6	132.8	-225.4	5	1579	0.004118	-0.247616	0.186357
244.374	09:49:36.374	37.298349801	-3.685754789	0.25	1	-0.104486	-0.166334	15.843636	0.345994	-0.027299	-0.027299	0	0	1224	5289	51	1	20	107	261.6	132.8	-225.4	5	1584	0.017371	-0.206564	0.159121
244.624	09:49:36.624	37.298385011	-3.685760750	0.25	1	-0.103952	-0.167529	15.759516	0.430872	-0.033881	-0.033881	0	0	1224	5289	51	1	20	107	261.6	132.8	-225.4	5	1577	0.017371	-0.206564	0.159121
244.874	09:49:36.874	37.298420411	-3.685764908	0.25	1	-0.105079	-0.170197	15.789874	0.529128	-0.041444	-0.041444	0	0	1224	5289	51	1	20	107	261.6	132.8	-225.4	5	1580	-0.000459	-0.100146	0.163569
245.124	09:49:37.124	37.298455999	-3.685767713	0.25	1	-0.109718	-0.173015	15.916568	0.594516	-0.046444	-0.046444	0	0	1224	5289	51	1	21	108	271.9	152.2	-228.	5	1592	-0.000459	-0.100146	0.163569
245.374	09:49:37.374	37.298491867	-3.685768942	0.25	1	-0.111486	-0.174657	15.886383	0.672607	-0.05238	-0.05238	0	0	1224	5289	51	1	21	108	271.9	152.2	-228.	5	1590	-0.001639	-0.060778	0.166488
245.624	09:49:37.624	37.298527564	-3.685768589	0.25	1	-0.113906	-0.175871	15.816436	0.747567	-0.058044	-0.058044	0	0	1224	5289	51	1	21	108	271.9	152.2	-228.	5	1583	-0.001639	-0.060778	0.166488
245.874	09:49:37.874	37.298562999	-3.685766654	0.25	1	-0.107992	-0.176982	15.766896	0.80966	-0.062709	-0.062709	0	0	1224	5289	51	1	21	108	271.9	152.2	-228.	5	1579	0.014184	0.110463	0.196002
246.124	09:49:38.124	37.298598538	-3.685762463	0.25	1	-0.106024	-0.179336	15.811351	0.884855	-0.068327	-0.068327	0	0	1224	5289	51	1	22	109	280.7	168.2	-227.4	5	1583	0.014184	0.110463	0.196002
246.374	09:49:38.374	37.298633907	-3.685756466	0.25	1	-0.109538	-0.181799	15.85554	0.963581	-0.074173	-0.074173	0	0	1224	5289	51	1	22	109	280.7	168.2	-227.4	5	1588	0.014132	0.123112	0.152238
246.624	09:49:38.624	37.298668923	-3.685749111	0.25	1	-0.112837	-0.18128	15.616914	1.027673	-0.078904	-0.078904	0	0	1224	5289	51	1	22	109	280.7	168.2	-227.4	5	1565	0.014132	0.123112	0.152238
246.874	09:49:38.874	37.298703316	-3.685740284	0.25	1	-0.10583	-0.182111	15.547396	1.082477	-0.08293	-0.08293	0	0	1224	5289	51	1	22	109	280.7	168.2	-227.4	5	1558	0.023796	0.196489	0.168082
247.124	09:49:39.124	37.298737361	-3.685729536	0.25	1	-0.107481	-0.183451	15.507154	1.145364	-0.087527	-0.087527	0	0	1224	5289	51	1	24	110	289.9	183.5	-224.4	5	1555	0.023796	0.196489	0.168082
247.374	09:49:39.374	37.298770872	-3.685717429	0.25	1	-0.106216	-0.184592	15.396182	1.223295	-0.093192	-0.093192	0	0	1199	5431	52	1	24	110	289.9	183.5	-224.4	5	1545	0.009627	0.284598	0.169755
247.624	09:49:39.624	37.298803672	-3.685703623	0.25	1	-0.107713	-0.18499	15.332544	1.258043	-0.095706	-0.095706	0	0	1199	5431	52	1	24	110	289.9	183.5	-224.4	5	1538	0.009627	0.284598	0.169755
247.874	09:49:39.874	37.298835941	-3.685688232	0.25	1	-0.102505	-0.186511	15.286879	1.326464	-0.100636	-0.100636	0	0	1199	5431	52	1	24	110	289.9	183.5	-224.4	5	1534	0.009729	0.360561	0.164009
248.124	09:49:40.124	37.298867499	-3.685670917	0.25	1	-0.095611	-0.187504	15.206125	1.386294	-0.104924	-0.104924	0	0	1199	5431	52	1	25	111	295.3	198.	-219.1	5	1527	0.009729	0.360561	0.164009
248.374	09:49:40.374	37.298898436	-3.685652017	0.25	1	-0.097553	-0.190497	15.246036	1.477628	-0.11143	-0.11143	0	0	1199	5431	52	1	25	111	295.3	198.	-219.1	5	1532	0.018424	0.441504	0.164543
248.624	09:49:40.624	37.298928842	-3.685631419	0.25	1	-0.096244	-0.192573	15.301415	1.532158	-0.115291	-0.115291	0	0	1199	5431	52	1	25	111	295.3	198.	-219.1	5	1538	0.018424	0.441504	0.164543
248.874	09:49:40.874	37.298958624	-3.685609462	0.25	1	-0.099328	-0.194297	15.257025	1.603538	-0.120318	-0.120318	0	0	1199	5431	52	1	25	111	295.3	198.	-219.1	5	1534	0.017718	0.534626	0.15395
249.124	09:49:41.124	37.298987874	-3.685586033	0.25	1	-0.100684	-0.197994	15.337416	1.70416	-0.127356	-0.127356	0	0	1199	5431	52	1	26	112	298.7	211.	-211.4	5	1543	0.017718	0.534626	0.15395
249.374	09:49:41.374	37.299016413	-3.685561018	0.25	1	-0.099486	-0.200459	15.435317	1.758256	-0.131115	-0.131115	0	0	1199	5431	52	1	26	112	298.7	211.	-211.4	5	1554	-0.01309	0.61177	0.139164
249.624	09:49:41.624	37.299044329	-3.685534417	0.25	1	-0.104027	-0.20218	15.532295	1.787962	-0.133173	-0.133173	0	0	1199	5431	52	1	26	112	298.7	211.	-211.4	5	1563	-0.01309	0.61177	0.139164
249.874	09:49:41.874	37.299071533	-3.685506456	0.25	1	-0.106219	-0.204427	15.565567	1.852545	-0.137628	-0.137628	0	0	1199	5431	52	1	26	112	298.7	211.	-211.4	5	1568	0.005347	0.67466	0.132224
250.124	09:49:42.124	37.299097935	-3.685476683	0.25	1	-0.103788	-0.208221	15.714028	1.935584	-0.143321	-0.143321	0	0	1199	5431	52	1	27	113	300.9	223.2	-201.7	5	1584	0.005347	0.67466	0.132224
250.374	09:49:42.374	37.299123624	-3.685445662	0.25	1	-0.11417	-0.209537	15.774325	1.961904	-0.145118	-0.145118	0	0	1199	5431	52	1	27	113	300.9	223.2	-201.7	5	1589	0.017906	0.780177	0.151111
250.624	09:49:42.624	37.299148600	-3.685413280	0.25	1	-0.117511	-0.211449	15.820395	2.011244	-0.148475	-0.148475	0	0	1199	5431	52	1	27	113	300.9	223.2	-201.7	5	1594	0.017906	0.780177	0.151111
250.874	09:49:42.874	37.299172409	-3.685379873	0.25	1	-0.116165	-0.213109	15.779221	2.075289	-0.152812	-0.152812	0	0	1199	5431	52	1	27	113	300.9	223.2	-201.7	5	1592	0.015474	0.848519	0.194221
251.124	09:49:43.124	37.299195056	-3.685344988	0.25	1	-0.111441	-0.213161	15.805947	2.069913	-0.152449	-0.152449	0	0	1199	5431	52	1	28	114	301.4	234.2	-189.9	5	1594	0.015474	0.848519	0.194221
251.374	09:49:43.374	37.299216357	-3.685308849	0.25	1	-0.113594	-0.214978	15.788546	2.132124	-0.156642	-0.156642	0	0	1199	5431	52	1	28	114	301.4	234.2	-189.9	5	1593	0.016911	0.92997	0.178921
251.624	09:49:43.624	37.299236313	-3.685271683	0.25	1	-0.112783	-0.216043	15.77634	2.168777	-0.159102	-0.159102	0	0	1199	5431	52	1	28	114	301.4	234.2	-189.9	5	1593	0.016911	0.92997	0.178921
251.874	09:49:43.874	37.299255013	-3.685233264	0.25	1	-0.109486	-0.21986	15.777605	2.287199	-0.167	-0.167	0	0	1199	5431	52	1	28	114	301.4	234.2	-189.9	5	1594	0.014751	0.988498	0.145915
252.124	09:49:44.124	37.299272457	-3.685194045	0.25	1	-0.11401	-0.220785	15.760785	2.31978	-0.169159	-0.169159	0	0	1199	5431	52	1	30	115	299.9	242.5	-176.5	5	1593	0.014751	0.988498	0.145915
252.374	09:49:44.374	37.299288735	-3.685153686	0.25	1	-0.118889	-0.221585	15.898514	2.310555	-0.168548	-0.168548	0	0	1217	5575	53	1	30	115	299.9	242.5	-176.5	5	1607	0.015396	1.092611	0.126063
252.624	09:49:44.624	37.299303755	-3.685112639	0.25	1	-0.119621	-0.223775	15.893623	2.378998	-0.173069	-0.173069	0	0	1217	5575	53	1	30	115	299.9	242.5	-176.5	5	1608	0.015396	1.092611	0.126063
252.874	09:49:44.874	37.299317427	-3.685070902	0.25	1	-0.122394	-0.22572	15.737747	2.474803	-0.179353	-0.179353	0	0	1217	5575	53	1	30	115	299.9	242.5	-176.5	5	1593	0.038072	1.205962	0.169155
253.124	09:49:45.124	37.299329839	-3.685028929	0.25	1	-0.125017	-0.22291	15.722954	2.393662	-0.174034	-0.174034	0	0	1217	5575	53	1	31	116	297.	249.	-161.8	5	1590	0.038072	1.205962	0.169155
253.374	09:49:45.374	37.299329839	-3.685028929	0.25	1	-0.125384	-0.228082	15.787937	2.533735	-0.183194	-0.183194	0	0	1217	5575	53	1	31	116	297.	249.	-161.8	5	1590	0.0506	1.286224	0.19498
253.624	09:49:45.624	37.299350528	-3.684942800	0.25	1	-0.128583	-0.226878	15.794609	2.496263	-0.180754	-0.180754	0	0	1217	5575	53	1	31	116	297.	249.	-161.8	5	1599	0.0506	1.286224	0.19498
253.874	09:49:45.874	37.299350528	-3.684942800	0.25	1	-0.126345	-0.22843	15.777703	2.546406	-0.184017	-0.184017	0	0	1217	5575	53	1	31	116	297.	249.	-161.8	5	1599	-0.009698	1.346484	0.212546
254.124	09:49:46.124	37.299364920	-3.684854584	0.25	1	-0.121963	-0.226586	15.806924	2.484656	-0.179996	-0.179996	0	0	1217	5575	53	1	32	117	292.	252.8	-146.3	5	1600	-0.009698	1.346484	0.212546
254.374	09:49:46.374	37.299369597	-3.684809606	0.25	1	-0.12867	-0.230949	15.959044	2.579723	-0.186178	-0.186178	0	0	1217	5575	53	1	32	117	292.	252.8	-146.3	5	1617	0.013938	1.383752	0.211575
254.624	09:49:46.624	37.299373015	-3.684764166	0.25	1	-0.13097	-0.23304	16.029299	2.625652	-0.189147	-0.189147	0	0	1217	5575	53	1	32	117	292.	252.8	-146.3	5	1624	0.013938	1.383752	0.211575
254.874	09:49:46.874	37.299373015	-3.684764166	0.25	1	-0.127896	-0.228818	15.801201	2.552568	-0.184417	-0.184417	0	0	1217	5575	53	1	32	117	292.	252.8	-146.3	5	1624	0.024687	1.554109	0.231325
