Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:error	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	ENERGY:voltage	ENERGY:throttle	PPRZ_MODE:ap_mode	NAVIGATION:oval_count	NAVIGATION:circle_count	NAVIGATION:kill_auto_throttle	NAVIGATION:stage_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block	GPS:utm_north	GPS:utm_east	GPS:mode
914.315	06:41:53.315	37.299697715	-3.684682373	-0.050542	0	0	54017	15031	167	4	11.906125	28	2	0	0	0	35	35	205	321.4	0.	292.5	-133.3	2	6	412833937	43931920	3
914.565	06:41:53.565	37.299670111	-3.684654817	-0.050542	0	0	54017	15031	167	4	11.906125	28	2	0	0	0	35	35	205	321.4	0.	292.5	-133.3	2	6	412833629	43932162	3
914.815	06:41:53.815	37.299641419	-3.684628606	-0.050542	0	0	54017	15031	167	4	11.906125	28	2	0	0	0	35	35	205	321.4	0.	292.5	-133.3	2	6	412833309	43932392	3
915.065	06:41:54.065	37.299611816	-3.684603966	-0.050542	0	0	54017	15031	167	4	11.967975	28	2	0	0	0	36	36	206	306.2	0.	280.	-123.9	2	6	412832979	43932608	3
915.315	06:41:54.315	37.299581395	-3.684580447	-0.050542	0	0	54017	15031	167	4	11.967975	28	2	0	0	0	36	36	206	306.2	0.	280.	-123.9	2	6	412832640	43932814	3
915.565	06:41:54.565	37.299550335	-3.684558389	-0.050542	0	0	54017	15031	167	4	11.967975	28	2	0	0	0	36	36	206	306.2	0.	280.	-123.9	2	6	412832294	43933007	3
915.815	06:41:54.815	37.299518273	-3.684538127	-0.046399	0	0	54017	15031	167	4	11.967975	28	2	0	0	0	36	36	206	306.2	0.	280.	-123.9	2	6	412831937	43933184	3
916.065	06:41:55.065	37.299485029	-3.684519547	-0.046399	0	0	54017	15031	167	4	11.967975	28	2	0	0	0	38	38	207	290.	0.	262.	-115.	2	6	412831567	43933346	3
916.315	06:41:55.315	37.299451326	-3.684502543	-0.046399	0	0	54017	15031	167	4	11.906125	29	2	0	0	0	38	38	207	290.	0.	262.	-115.	2	6	412831192	43933494	3
916.565	06:41:55.565	37.299417071	-3.684487451	-0.046399	0	0	54017	15031	167	4	11.906125	29	2	0	0	0	38	38	207	290.	0.	262.	-115.	2	6	412830811	43933625	3
916.815	06:41:55.815	37.299381994	-3.684474158	-0.046399	0	0	54017	15031	167	4	11.906125	29	2	0	0	0	38	38	207	290.	0.	262.	-115.	2	6	412830421	43933740	3
917.065	06:41:56.065	37.299346545	-3.684462892	-0.046399	0	0	54017	15031	167	4	11.906125	29	2	0	0	0	39	39	208	270.	0.	246.2	-110.8	2	6	412830027	43933837	3
917.315	06:41:56.315	37.299310906	-3.684453204	-0.046399	0	0	54017	15031	167	4	11.93705	29	2	0	0	0	39	39	208	270.	0.	246.2	-110.8	2	6	412829631	43933920	3
917.565	06:41:56.565	37.299274984	-3.684445657	-0.046399	0	0	3823	15126	168	4	11.93705	29	2	0	0	0	39	39	208	270.	0.	246.2	-110.8	2	6	412829232	43933984	3
917.815	06:41:56.815	37.299238693	-3.684439799	-0.046399	0	0	3823	15126	168	4	11.93705	29	2	0	0	0	39	39	208	270.	0.	246.2	-110.8	2	6	412828829	43934033	3
918.065	06:41:57.065	37.299202028	-3.684436082	-0.046399	0	0	3823	15126	168	4	11.93705	29	2	0	0	0	40	40	209	254.6	0.	230.	-109.2	2	6	412828422	43934063	3
918.315	06:41:57.315	37.299164901	-3.684434392	-0.046399	0	0	3823	15126	168	4	11.93705	29	2	0	0	0	40	40	209	254.6	0.	230.	-109.2	2	6	412828010	43934075	3
918.565	06:41:57.565	37.299127856	-3.684434169	-0.046399	0	0	3823	15126	168	4	11.918495	29	2	0	0	0	40	40	209	254.6	0.	230.	-109.2	2	6	412827599	43934074	3
918.815	06:41:57.815	37.299090799	-3.684435864	-0.045881	0	0	3823	15126	168	4	11.918495	29	2	0	0	0	40	40	209	254.6	0.	230.	-109.2	2	6	412827188	43934056	3
919.065	06:41:58.065	37.299053731	-3.684439477	-0.045881	0	0	3823	15126	168	4	11.918495	29	2	0	0	0	41	41	210	240.5	0.	213.8	-110.3	2	6	412826777	43934021	3
919.315	06:41:58.315	37.299016832	-3.684445236	-0.045881	0	0	3823	15126	168	4	11.918495	29	2	0	0	0	41	41	210	240.5	0.	213.8	-110.3	2	6	412826368	43933967	3
919.565	06:41:58.565	37.298980192	-3.684452802	-0.045881	0	0	3823	15126	168	4	11.89994	29	2	0	0	0	41	41	210	240.5	0.	213.8	-110.3	2	6	412825962	43933897	3
919.815	06:41:58.815	37.298943719	-3.684462626	-0.045881	0	0	3823	15126	168	4	11.89994	29	2	0	0	0	41	41	210	240.5	0.	213.8	-110.3	2	6	412825558	43933807	3
920.065	06:41:59.065	37.298907595	-3.684474485	-0.045881	0	0	3823	15126	168	4	11.89994	29	2	0	0	0	42	42	211	228.4	0.	197.8	-114.3	2	6	412825158	43933699	3
920.315	06:41:59.315	37.298871819	-3.684488716	-0.045881	0	0	3823	15126	168	4	11.89994	29	2	0	0	0	42	42	211	228.4	0.	197.8	-114.3	2	6	412824762	43933570	3
920.565	06:41:59.565	37.298836571	-3.684504982	-0.045881	0	0	3823	15126	168	4	11.89994	29	2	0	0	0	42	42	211	228.4	0.	197.8	-114.3	2	6	412824372	43933423	3
920.815	06:41:59.815	37.298801496	-3.684522492	-0.045881	0	0	3823	15126	168	4	11.930865	29	2	0	0	0	42	42	211	228.4	0.	197.8	-114.3	2	6	412823984	43933265	3
921.065	06:42:0.065	37.298767041	-3.684541812	-0.045881	0	0	3823	15126	168	4	11.930865	29	2	0	0	0	44	44	212	218.8	0.	182.2	-121.	2	6	412823603	43933091	3
921.315	06:42:0.315	37.298733207	-3.684563056	-0.045881	0	0	3823	15126	168	4	11.930865	29	2	0	0	0	44	44	212	218.8	0.	182.2	-121.	2	6	412823229	43932900	3
921.565	06:42:0.565	37.298700262	-3.684586339	-0.045881	0	0	3823	15126	168	4	11.930865	29	2	0	0	0	44	44	212	218.8	0.	182.2	-121.	2	6	412822865	43932691	3
921.815	06:42:0.815	37.298667668	-3.684611318	-0.048123	0	0	3823	15126	168	4	11.97416	29	2	0	0	0	44	44	212	218.8	0.	182.2	-121.	2	6	412822505	43932467	3
922.065	06:42:1.065	37.298636053	-3.684638336	-0.048123	0	0	3823	15126	168	4	11.97416	29	2	0	0	0	45	45	213	212.8	0.	168.2	-130.3	2	6	412822156	43932225	3
922.315	06:42:1.315	37.298605240	-3.684667167	-0.048123	0	0	3823	15126	168	4	11.97416	29	2	0	0	0	45	45	213	212.8	0.	168.2	-130.3	2	6	412821816	43931967	3
922.565	06:42:1.565	37.298575049	-3.684697357	-0.048123	0	0	3823	15126	168	4	11.97416	29	2	0	0	0	45	45	213	212.8	0.	168.2	-130.3	2	6	412821483	43931697	3
922.815	06:42:1.815	37.298545839	-3.684729475	-0.048123	0	0	16881	15221	169	4	11.89994	29	2	0	0	0	45	45	213	212.8	0.	168.2	-130.3	2	6	412821161	43931410	3
923.065	06:42:2.065	37.298517971	-3.684763184	-0.048123	0	0	16881	15221	169	4	11.89994	29	2	0	0	0	46	46	214	210.8	0.	155.8	-142.	2	6	412820854	43931109	3
923.315	06:42:2.315	37.298491357	-3.684798372	-0.048123	0	0	16881	15221	169	4	11.89994	29	2	0	0	0	46	46	214	210.8	0.	155.8	-142.	2	6	412820561	43930795	3
923.565	06:42:2.565	37.298465998	-3.684834811	-0.048123	0	0	16881	15221	169	4	11.89994	29	2	0	0	0	46	46	214	210.8	0.	155.8	-142.	2	6	412820282	43930470	3
923.815	06:42:2.815	37.298442343	-3.684872734	-0.048123	0	0	16881	15221	169	4	11.89994	29	2	0	0	0	46	46	214	210.8	0.	155.8	-142.	2	6	412820022	43930132	3
924.065	06:42:3.065	37.298419853	-3.684911795	-0.048123	0	0	16881	15221	169	4	11.8752	29	2	0	0	0	47	47	215	213.1	0.	145.5	-155.8	2	6	412819775	43929784	3
924.315	06:42:3.315	37.298398797	-3.684952222	-0.048123	0	0	16881	15221	169	4	11.8752	29	2	0	0	0	47	47	215	213.1	0.	145.5	-155.8	2	6	412819544	43929424	3
924.565	06:42:3.565	37.298379267	-3.684993792	-0.048123	0	0	16881	15221	169	4	11.8752	29	2	0	0	0	47	47	215	213.1	0.	145.5	-155.8	2	6	412819330	43929054	3
924.815	06:42:3.815	37.298360992	-3.685036389	-0.048212	0	0	16881	15221	169	4	11.8752	29	2	0	0	0	47	47	215	213.1	0.	145.5	-155.8	2	6	412819130	43928675	3
925.065	06:42:4.065	37.298344337	-3.685079678	-0.048212	0	0	16881	15221	169	4	11.93705	29	2	0	0	0	47	47	215	213.1	0.	145.5	-155.8	2	6	412818948	43928290	3
925.315	06:42:4.315	37.298329028	-3.685123768	-0.048212	0	0	16881	15221	169	4	11.93705	29	2	0	0	0	48	48	216	219.6	0.	137.8	-171.	2	6	412818781	43927898	3
925.565	06:42:4.565	37.298315337	-3.685168889	-0.048212	0	0	16881	15221	169	4	11.93705	29	2	0	0	0	48	48	216	219.6	0.	137.8	-171.	2	6	412818632	43927497	3
925.815	06:42:4.815	37.298302903	-3.685214698	-0.048212	0	0	16881	15221	169	4	11.93705	29	2	0	0	0	48	48	216	219.6	0.	137.8	-171.	2	6	412818497	43927090	3
926.065	06:42:5.065	37.298291818	-3.685261083	-0.048212	0	0	16881	15221	169	4	11.93705	29	2	0	0	0	48	48	216	219.6	0.	137.8	-171.	2	6	412818377	43926678	3
926.315	06:42:5.315	37.298282533	-3.685307936	-0.048212	0	0	16881	15221	169	4	11.91231	29	2	0	0	0	50	50	217	229.6	0.	132.8	-187.4	2	6	412818277	43926262	3
926.565	06:42:5.565	37.298275049	-3.685355031	-0.048212	0	0	16881	15221	169	4	11.91231	29	2	0	0	0	50	50	217	229.6	0.	132.8	-187.4	2	6	412818197	43925844	3
926.815	06:42:5.815	37.298269186	-3.685402479	-0.048212	0	0	16881	15221	169	4	11.91231	29	2	0	0	0	50	50	217	229.6	0.	132.8	-187.4	2	6	412818135	43925423	3
927.065	06:42:6.065	37.298265395	-3.685450059	-0.048212	0	0	16881	15221	169	4	11.91231	29	2	0	0	0	50	50	217	229.6	0.	132.8	-187.4	2	6	412818096	43925001	3
927.315	06:42:6.315	37.298263137	-3.685497540	-0.048212	0	0	16881	15221	169	4	11.94942	30	2	0	0	0	51	51	218	242.5	0.	130.8	-204.2	2	6	412818074	43924580	3
927.565	06:42:6.565	37.298262411	-3.685545035	-0.048212	0	0	16881	15221	169	4	11.94942	30	2	0	0	0	51	51	218	242.5	0.	130.8	-204.2	2	6	412818069	43924159	3
927.815	06:42:6.815	37.298263398	-3.685592432	-0.041252	0	0	28928	15316	170	4	11.94942	30	2	0	0	0	51	51	218	242.5	0.	130.8	-204.2	2	6	412818083	43923739	3
928.065	06:42:7.065	37.298266100	-3.685639507	-0.041252	0	0	28928	15316	170	4	11.94942	30	2	0	0	0	51	51	218	242.5	0.	130.8	-204.2	2	6	412818116	43923322	3
928.315	06:42:7.315	37.298270516	-3.685686371	-0.041252	0	0	28928	15316	170	4	11.94942	30	2	0	0	0	52	52	219	257.2	0.	131.8	-220.9	2	6	412818168	43922907	3
928.565	06:42:7.565	37.298276738	-3.685732575	-0.041252	0	0	28928	15316	170	4	11.91231	30	2	0	0	0	52	52	219	257.2	0.	131.8	-220.9	2	6	412818240	43922498	3
928.815	06:42:7.815	37.298284406	-3.685778115	-0.041252	0	0	28928	15316	170	4	11.91231	30	2	0	0	0	52	52	219	257.2	0.	131.8	-220.9	2	6	412818328	43922095	3
929.065	06:42:8.065	37.298293428	-3.685823329	-0.041252	0	0	28928	15316	170	4	11.91231	30	2	0	0	0	52	52	219	257.2	0.	131.8	-220.9	2	6	412818431	43921695	3
929.315	06:42:8.315	37.298303626	-3.685867990	-0.041252	0	0	28928	15316	170	4	11.91231	30	2	0	0	0	53	53	220	273.	0.	135.5	-237.	2	6	412818547	43921300	3
929.565	06:42:8.565	37.298315000	-3.685911645	-0.041252	0	0	28928	15316	170	4	11.88757	30	2	0	0	0	53	53	220	273.	0.	135.5	-237.	2	6	412818676	43920914	3
929.815	06:42:8.815	37.298328273	-3.685954528	-0.041252	0	0	28928	15316	170	4	11.88757	30	2	0	0	0	53	53	220	273.	0.	135.5	-237.	2	6	412818826	43920535	3
930.065	06:42:9.065	37.298342722	-3.685996520	-0.041252	0	0	28928	15316	170	4	11.88757	30	2	0	0	0	53	53	220	273.	0.	135.5	-237.	2	6	412818989	43920164	3
930.315	06:42:9.315	37.298358620	-3.686037283	-0.041252	0	0	28928	15316	170	4	11.88757	30	2	0	0	0	54	54	221	289.1	0.	141.8	-252.	2	6	412819168	43919804	3
930.565	06:42:9.565	37.298375605	-3.686077153	-0.041252	0	0	28928	15316	170	4	11.88757	30	2	0	0	0	0	0	221	293.	0.	143.5	-255.5	0	7	412819359	43919452	3
930.815	06:42:9.815	37.298393589	-3.686115904	1.324196	0	0	28928	15316	170	4	11.92468	30	2	0	0	0	0	0	221	293.	0.	143.5	-255.5	0	7	412819561	43919110	3
931.065	06:42:10.065	37.298412930	-3.686153652	1.324196	0	0	28928	15316	170	4	11.92468	30	2	0	0	0	0	0	221	293.	0.	143.5	-255.5	0	7	412819778	43918777	3
931.315	06:42:10.315	37.298432997	-3.686190505	1.324196	0	0	28928	15316	170	4	11.92468	30	2	0	0	0	1	1	222	304.9	0.	150.	-265.5	2	7	412820003	43918452	3
931.565	06:42:10.565	37.298453426	-3.686227247	1.324196	0	0	28928	15316	170	4	11.92468	30	2	0	0	0	1	1	222	304.9	0.	150.	-265.5	2	7	412820232	43918128	3
931.815	06:42:10.815	37.298473584	-3.686263874	1.324196	0	0	28928	15316	170	4	11.869015	30	2	0	0	0	1	1	222	304.9	0.	150.	-265.5	2	7	412820458	43917805	3
932.065	06:42:11.065	37.298493833	-3.686300615	1.324196	0	0	28928	15316	170	4	11.869015	30	2	0	0	0	1	1	222	304.9	0.	150.	-265.5	2	7	412820685	43917481	3
932.315	06:42:11.315	37.298513809	-3.686337579	1.324196	0	0	28928	15316	170	4	11.869015	30	2	0	0	0	2	2	223	320.6	0.	159.	-278.4	2	7	412820909	43917155	3
932.565	06:42:11.565	37.298533694	-3.686374881	1.324196	0	0	28928	15316	170	4	11.869015	30	2	0	0	0	2	2	223	320.6	0.	159.	-278.4	2	7	412821132	43916826	3
932.815	06:42:11.815	37.298553397	-3.686412407	1.324196	0	0	28928	15316	170	4	11.88757	30	2	0	0	0	2	2	223	320.6	0.	159.	-278.4	2	7	412821353	43916495	3
933.065	06:42:12.065	37.298572737	-3.686450268	1.324196	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	2	2	223	320.6	0.	159.	-278.4	2	7	412821570	43916161	3
933.315	06:42:12.315	37.298591625	-3.686488351	1.324196	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	3	3	224	336.7	0.	168.	-291.8	2	7	412821782	43915825	3
933.565	06:42:12.565	37.298610332	-3.686526658	1.324196	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	3	3	224	336.7	0.	168.	-291.8	2	7	412821992	43915487	3
933.815	06:42:12.815	37.298628859	-3.686564963	0.561105	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	3	3	224	336.7	0.	168.	-291.8	2	7	412822200	43915149	3
934.065	06:42:13.065	37.298647385	-3.686603268	0.561105	0	0	9205	15411	172	3	11.8752	30	2	0	0	0	3	3	224	336.7	0.	168.	-291.8	2	7	412822408	43914811	3
934.315	06:42:13.315	37.298666001	-3.686641687	0.561105	0	0	9205	15411	172	3	11.8752	30	2	0	0	0	4	4	225	352.5	0.	176.2	-305.3	2	7	412822617	43914472	3
934.565	06:42:13.565	37.298684797	-3.686680220	0.561105	0	0	9205	15411	172	3	11.8752	30	2	0	0	0	4	4	225	352.5	0.	176.2	-305.3	2	7	412822828	43914132	3
934.815	06:42:13.815	37.298704041	-3.686718983	0.561105	0	0	9205	15411	172	3	11.8752	30	2	0	0	0	4	4	225	352.5	0.	176.2	-305.3	2	7	412823044	43913790	3
935.065	06:42:14.065	37.298723559	-3.686757297	0.561105	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	4	4	225	352.5	0.	176.2	-305.3	2	7	412823263	43913452	3
935.315	06:42:14.315	37.298763498	-3.686833708	0.561105	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	5	5	226	368.7	0.	185.	-318.9	2	7	412823711	43912778	3
935.565	06:42:14.565	37.298763498	-3.686833708	0.561105	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	5	5	226	368.7	0.	185.	-318.9	2	7	412823711	43912778	3
935.815	06:42:14.815	37.298805248	-3.686908556	0.561105	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	5	5	226	368.7	0.	185.	-318.9	2	7	412824179	43912118	3
936.065	06:42:15.065	37.298827030	-3.686945085	0.561105	0	0	9205	15411	172	3	11.88757	30	2	0	0	0	5	5	226	368.7	0.	185.	-318.9	2	7	412824423	43911796	3
936.315	06:42:15.315	37.298849266	-3.686980829	0.561105	0	0	9205	15411	172	3	11.856645	29	2	0	0	0	7	7	227	384.7	0.	194.2	-332.	2	7	412824672	43911481	3
936.565	06:42:15.565	37.298849266	-3.686980829	0.561105	0	0	9205	15411	172	3	11.856645	29	2	0	0	0	7	7	227	384.7	0.	194.2	-332.	2	7	412824672	43911481	3
936.815	06:42:15.815	37.298872138	-3.687016015	0.23945	0	0	9205	15411	172	3	11.856645	29	2	0	0	0	7	7	227	384.7	0.	194.2	-332.	2	7	412824928	43911171	3
937.065	06:42:16.065	37.298919611	-3.687083242	0.23945	0	0	9205	15411	172	3	11.856645	29	2	0	0	0	7	7	227	384.7	0.	194.2	-332.	2	7	412825459	43910579	3
937.315	06:42:16.315	37.298944299	-3.687115962	0.23945	0	0	9205	15411	172	3	11.88757	29	2	0	0	0	8	8	228	400.5	0.	204.8	-344.2	2	7	412825735	43910291	3
937.565	06:42:16.565	37.298944299	-3.687115962	0.23945	0	0	9205	15411	172	3	11.88757	29	2	0	0	0	8	8	228	400.5	0.	204.8	-344.2	2	7	412825735	43910291	3
937.815	06:42:16.815	37.298995223	-3.687178708	0.23945	0	0	9205	15411	172	3	11.88757	29	2	0	0	0	8	8	228	400.5	0.	204.8	-344.2	2	7	412826304	43909739	3
938.065	06:42:17.065	37.299021730	-3.687208624	0.23945	0	0	6834	15506	173	5	11.88757	29	2	0	0	0	8	8	228	400.5	0.	204.8	-344.2	2	7	412826600	43909476	3
938.315	06:42:17.315	37.299049055	-3.687237419	0.23945	0	0	6834	15506	173	5	11.88757	29	2	0	0	0	9	9	229	415.8	0.	216.	-355.2	2	7	412826905	43909223	3
938.565	06:42:17.565	37.299076929	-3.687264752	0.23945	0	0	6834	15506	173	5	11.893755	29	2	0	0	0	9	9	229	415.8	0.	216.	-355.2	2	7	412827216	43908983	3
938.815	06:42:17.815	37.299104993	-3.687290394	0.23945	0	0	6834	15506	173	5	11.893755	29	2	0	0	0	9	9	229	415.8	0.	216.	-355.2	2	7	412827529	43908758	3
939.065	06:42:18.065	37.299133514	-3.687315138	0.23945	0	0	6834	15506	173	5	11.893755	29	2	0	0	0	9	9	229	415.8	0.	216.	-355.2	2	7	412827847	43908541	3
939.315	06:42:18.315	37.299162490	-3.687338984	0.23945	0	0	6834	15506	173	5	11.893755	29	2	0	0	0	10	10	230	430.3	0.	228.5	-364.6	2	7	412828170	43908332	3
939.565	06:42:18.565	37.299192196	-3.687361256	0.23945	0	0	6834	15506	173	5	11.856645	29	2	0	0	0	10	10	230	430.3	0.	228.5	-364.6	2	7	412828501	43908137	3
939.815	06:42:18.815	37.299222361	-3.687382179	0.09509	0	0	6834	15506	173	5	11.856645	29	2	0	0	0	10	10	230	430.3	0.	228.5	-364.6	2	7	412828837	43907954	3
940.065	06:42:19.065	37.299252892	-3.687402089	0.09509	0	0	6834	15506	173	5	11.856645	29	2	0	0	0	10	10	230	430.3	0.	228.5	-364.6	2	7	412829177	43907780	3
940.315	06:42:19.315	37.299283704	-3.687420197	0.09509	0	0	6834	15506	173	5	11.856645	29	2	0	0	0	11	11	231	443.8	0.	241.8	-372.2	2	7	412829520	43907622	3
940.565	06:42:19.565	37.299314523	-3.687437176	0.09509	0	0	6834	15506	173	5	11.85046	28	2	0	0	0	11	11	231	443.8	0.	241.8	-372.2	2	7	412829863	43907474	3
940.815	06:42:19.815	37.299345529	-3.687453029	0.09509	0	0	6834	15506	173	5	11.85046	28	2	0	0	0	11	11	231	443.8	0.	241.8	-372.2	2	7	412830208	43907336	3
941.065	06:42:20.065	37.299376901	-3.687467757	0.09509	0	0	6834	15506	173	5	11.85046	28	2	0	0	0	11	11	231	443.8	0.	241.8	-372.2	2	7	412830557	43907208	3
941.315	06:42:20.315	37.299408642	-3.687481135	0.09509	0	0	6834	15506	173	5	11.85046	28	2	0	0	0	13	13	232	456.2	0.	255.5	-377.9	2	7	412830910	43907092	3
941.565	06:42:20.565	37.299440572	-3.687493047	0.09509	0	0	6834	15506	173	5	11.85046	28	2	0	0	0	13	13	232	456.2	0.	255.5	-377.9	2	7	412831265	43906989	3
941.815	06:42:20.815	37.299472598	-3.687503832	0.09509	0	0	6834	15506	173	5	11.893755	28	2	0	0	0	13	13	232	456.2	0.	255.5	-377.9	2	7	412831621	43906896	3
942.065	06:42:21.065	37.299504904	-3.687513040	0.09509	0	0	6834	15506	173	5	11.893755	28	2	0	0	0	13	13	232	456.2	0.	255.5	-377.9	2	7	412831980	43906817	3
942.315	06:42:21.315	37.299537128	-3.687520893	0.09509	0	0	6834	15506	173	5	11.893755	28	2	0	0	0	14	14	233	467.5	0.	269.8	-381.8	2	7	412832338	43906750	3
942.565	06:42:21.565	37.299569447	-3.687527844	0.09509	0	0	6834	15506	173	5	11.893755	28	2	0	0	0	14	14	233	467.5	0.	269.8	-381.8	2	7	412832697	43906691	3
942.815	06:42:21.815	37.299601684	-3.687533440	0.031288	0	0	6834	15506	173	5	11.831905	28	2	0	0	0	14	14	233	467.5	0.	269.8	-381.8	2	7	412833055	43906644	3
943.065	06:42:22.065	37.299601684	-3.687533440	0.031288	0	0	6834	15506	173	5	11.831905	28	2	0	0	0	14	14	233	467.5	0.	269.8	-381.8	2	7	412833055	43906644	3
943.315	06:42:22.315	37.299666543	-3.687540462	0.031288	0	0	6121	15603	175	5	11.831905	28	2	0	0	0	15	15	234	477.5	0.	284.	-383.9	2	7	412833775	43906587	3
943.565	06:42:22.565	37.299666543	-3.687540462	0.031288	0	0	6121	15603	175	5	11.831905	28	2	0	0	0	15	15	234	477.5	0.	284.	-383.9	2	7	412833775	43906587	3
943.815	06:42:22.815	37.299698894	-3.687541885	0.031288	0	0	6121	15603	175	5	11.831905	28	2	0	0	0	15	15	234	477.5	0.	284.	-383.9	2	7	412834134	43906577	3
944.065	06:42:23.065	37.299731343	-3.687542068	0.031288	0	0	6121	15603	175	5	11.893755	27	2	0	0	0	15	15	234	477.5	0.	284.	-383.9	2	7	412834494	43906578	3
944.315	06:42:23.315	37.299763439	-3.687540893	0.031288	0	0	6121	15603	175	5	11.893755	27	2	0	0	0	16	16	235	486.4	0.	298.5	-384.1	2	7	412834850	43906591	3
944.565	06:42:23.565	37.299795360	-3.687538701	0.031288	0	0	6121	15603	175	5	11.893755	27	2	0	0	0	16	16	235	486.4	0.	298.5	-384.1	2	7	412835204	43906613	3
944.815	06:42:23.815	37.299827110	-3.687535041	0.031288	0	0	6121	15603	175	5	11.893755	27	2	0	0	0	16	16	235	486.4	0.	298.5	-384.1	2	7	412835556	43906648	3
945.065	06:42:24.065	37.299858689	-3.687529800	0.031288	0	0	6121	15603	175	5	11.88757	27	2	0	0	0	16	16	235	486.4	0.	298.5	-384.1	2	7	412835906	43906697	3
945.315	06:42:24.315	37.299890543	-3.687523658	0.031288	0	0	6121	15603	175	5	11.88757	27	2	0	0	0	17	17	236	493.9	0.	312.5	-382.5	2	7	412836259	43906754	3
945.565	06:42:24.565	37.299922045	-3.687516160	0.031288	0	0	6121	15603	175	5	11.88757	27	2	0	0	0	17	17	236	493.9	0.	312.5	-382.5	2	7	412836608	43906823	3
945.815	06:42:24.815	37.299953195	-3.687507191	0.031288	0	0	6121	15603	175	5	11.88757	27	2	0	0	0	17	17	236	493.9	0.	312.5	-382.5	2	7	412836953	43906905	3
946.065	06:42:25.065	37.299983992	-3.687496865	0.00858	0	0	6121	15603	175	5	11.88757	27	2	0	0	0	17	17	236	493.9	0.	312.5	-382.5	2	7	412837294	43906999	3
946.315	06:42:25.315	37.300014346	-3.687485181	0.00858	0	0	6121	15603	175	5	11.8752	28	2	0	0	0	19	19	237	500.1	0.	326.2	-379.	2	7	412837630	43907105	3
946.565	06:42:25.565	37.300044346	-3.687472478	0.00858	0	0	6121	15603	175	5	11.8752	28	2	0	0	0	19	19	237	500.1	0.	326.2	-379.	2	7	412837962	43907220	3
946.815	06:42:25.815	37.300073544	-3.687458076	0.00858	0	0	6121	15603	175	5	11.8752	28	2	0	0	0	19	19	237	500.1	0.	326.2	-379.	2	7	412838285	43907350	3
947.065	06:42:26.065	37.300102118	-3.687442427	0.00858	0	0	6121	15603	175	5	11.8752	28	2	0	0	0	19	19	237	500.1	0.	326.2	-379.	2	7	412838601	43907491	3
947.315	06:42:26.315	37.300130069	-3.687425530	0.00858	0	0	6121	15603	175	5	11.856645	28	2	0	0	0	20	20	238	504.5	0.	339.	-373.6	2	7	412838910	43907643	3
947.565	06:42:26.565	37.300157306	-3.687407387	0.00858	0	0	6121	15603	175	5	11.856645	28	2	0	0	0	20	20	238	504.5	0.	339.	-373.6	2	7	412839211	43907806	3
947.815	06:42:26.815	37.300184189	-3.687388111	0.00858	0	0	6121	15603	175	5	11.856645	28	2	0	0	0	20	20	238	504.5	0.	339.	-373.6	2	7	412839508	43907979	3
948.065	06:42:27.065	37.300210537	-3.687367816	0.00858	0	0	6121	15603	175	5	11.856645	28	2	0	0	0	20	20	238	504.5	0.	339.	-373.6	2	7	412839799	43908161	3
948.315	06:42:27.315	37.300236349	-3.687346725	0.00858	0	0	32723	15698	176	5	11.85046	28	2	0	0	0	21	21	239	507.4	0.	353.5	-364.5	2	7	412840084	43908350	3
948.565	06:42:27.565	37.300261536	-3.687324501	0.00858	0	0	32723	15698	176	5	11.85046	28	2	0	0	0	21	21	239	507.4	0.	353.5	-364.5	2	7	412840362	43908549	3
948.815	06:42:27.815	37.300286010	-3.687301028	0.00858	0	0	32723	15698	176	5	11.85046	28	2	0	0	0	21	21	239	507.4	0.	353.5	-364.5	2	7	412840632	43908759	3
949.065	06:42:28.065	37.300309950	-3.687276197	-0.010393	0	0	32723	15698	176	5	11.85046	28	2	0	0	0	21	21	239	507.4	0.	353.5	-364.5	2	7	412840896	43908981	3
949.315	06:42:28.315	37.300333085	-3.687250456	-0.010393	0	0	32723	15698	176	5	11.85046	28	2	0	0	0	22	22	240	508.8	0.	364.	-355.5	2	7	412841151	43909211	3
949.565	06:42:28.565	37.300355774	-3.687223921	-0.010393	0	0	32723	15698	176	5	11.906125	29	2	0	0	0	22	22	240	508.8	0.	364.	-355.5	2	7	412841401	43909448	3
949.815	06:42:28.815	37.300377567	-3.687196250	-0.010393	0	0	32723	15698	176	5	11.906125	29	2	0	0	0	22	22	240	508.8	0.	364.	-355.5	2	7	412841641	43909695	3
