Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:traj	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block
1631.319	08:31:49.319	37.298679391	-3.684766227	0.8	1	1	-0.144944	-0.187968	0.021631	-0.000909	-0.052537	-0.052537	46	39	225.6	0.	137.5	-179.	2	4
1631.569	08:31:49.569	37.298711373	-3.684738084	0.8	1	1	-0.146164	-0.190163	0.021588	-0.000972	-0.056272	-0.056272	46	39	225.6	0.	137.5	-179.	2	4
1631.819	08:31:49.819	37.298742374	-3.684708013	0.8	1	1	-0.151327	-0.193273	0.021523	-0.001066	-0.061926	-0.061926	46	39	225.6	0.	137.5	-179.	2	4
1632.069	08:31:50.069	37.298772302	-3.684676354	0.8	1	1	-0.150131	-0.192741	0.021519	-0.001072	-0.062276	-0.062276	46	39	225.6	0.	137.5	-179.	2	4
1632.319	08:31:50.319	37.298801159	-3.684642992	0.8	1	1	-0.152232	-0.194135	0.021508	-0.001088	-0.063258	-0.063258	47	40	225.9	0.	151.	-168.	2	4
1632.569	08:31:50.569	37.298828944	-3.684607928	0.8	1	1	-0.169431	-0.200508	0.021475	-0.001136	-0.066128	-0.066128	47	40	225.9	0.	151.	-168.	2	4
1632.819	08:31:50.819	37.298855566	-3.684571386	0.8	1	1	-0.160256	-0.198647	0.021434	-0.001195	-0.069685	-0.069685	47	40	225.9	0.	151.	-168.	2	4
1633.069	08:31:51.069	37.298880215	-3.684533134	0.8	1	1	-0.152502	-0.194773	0.021474	-0.001137	-0.066207	-0.066207	47	40	225.9	0.	151.	-168.	2	4
1633.319	08:31:51.319	37.298899721	-3.684495738	0.8	1	1	-0.154115	-0.196892	0.02142	-0.001214	-0.070856	-0.070856	48	41	224.1	0.	162.	-154.9	2	4
1633.569	08:31:51.569	37.298919151	-3.684455859	0.8	1	1	-0.151674	-0.198622	0.021293	-0.001395	-0.081864	-0.081864	48	41	224.1	0.	162.	-154.9	2	4
1633.819	08:31:51.819	37.298937786	-3.684413153	0.8	1	1	-0.14924	-0.198244	0.021277	-0.001417	-0.083226	-0.083226	48	41	224.1	0.	162.	-154.9	2	4
1634.069	08:31:52.069	37.298955251	-3.684370209	0.8	1	1	-0.152428	-0.200551	0.021204	-0.001519	-0.089521	-0.089521	48	41	224.1	0.	162.	-154.9	2	4
1634.319	08:31:52.319	37.298971366	-3.684326690	0.8	1	1	-0.153978	-0.20119	0.021179	-0.001553	-0.091684	-0.091684	49	42	219.8	0.	169.5	-139.8	2	4
1634.569	08:31:52.569	37.298985955	-3.684282254	0.8	1	1	-0.160744	-0.203297	0.0212	-0.001524	-0.089866	-0.089866	49	42	219.8	0.	169.5	-139.8	2	4
1634.819	08:31:52.819	37.298999105	-3.684237241	0.8	1	1	-0.148083	-0.199009	0.021153	-0.00159	-0.093942	-0.093942	49	42	219.8	0.	169.5	-139.8	2	4
1635.069	08:31:53.069	37.299010099	-3.684190967	0.8	1	1	-0.153864	-0.200693	0.021149	-0.001594	-0.09422	-0.09422	49	42	219.8	0.	169.5	-139.8	2	4
1635.319	08:31:53.319	37.299019746	-3.684143891	0.8	1	1	-0.165344	-0.204623	0.021132	-0.001618	-0.09572	-0.09572	51	43	214.2	0.	174.8	-123.6	2	4
1635.569	08:31:53.569	37.299027503	-3.684096121	0.8	1	1	-0.162347	-0.202497	0.021169	-0.001568	-0.09258	-0.09258	51	43	214.2	0.	174.8	-123.6	2	4
1635.819	08:31:53.819	37.299033368	-3.684048446	0.8	1	1	-0.149561	-0.198346	0.021137	-0.001612	-0.095317	-0.095317	51	43	214.2	0.	174.8	-123.6	2	4
1636.069	08:31:54.069	37.299037064	-3.684001429	0.8	1	1	-0.141277	-0.195477	0.021096	-0.001668	-0.098815	-0.098815	51	43	214.2	0.	174.8	-123.6	2	4
1636.319	08:31:54.319	37.299038867	-3.683954621	0.8	1	1	-0.1524	-0.19721	0.021168	-0.001569	-0.092651	-0.092651	51	43	214.2	0.	174.8	-123.6	2	4
1636.569	08:31:54.569	37.299039229	-3.683907573	0.8	1	1	-0.163647	-0.200986	0.021166	-0.001571	-0.092791	-0.092791	52	44	207.	0.	177.	-106.8	2	4
1636.819	08:31:54.819	37.299037789	-3.683860397	0.8	1	1	-0.154029	-0.198923	0.021091	-0.001673	-0.099181	-0.099181	52	44	207.	0.	177.	-106.8	2	4
1637.069	08:31:55.069	37.299034545	-3.683813430	0.8	1	1	-0.166703	-0.202774	0.021129	-0.001623	-0.096008	-0.096008	52	44	207.	0.	177.	-106.8	2	4
1637.319	08:31:55.319	37.299029770	-3.683766223	0.8	1	1	-0.165461	-0.201213	0.021155	-0.001587	-0.093775	-0.093775	53	45	197.8	0.	175.8	-90.2	2	4
1637.569	08:31:55.569	37.299023101	-3.683719225	0.8	1	1	-0.171263	-0.201415	0.021171	-0.001565	-0.092389	-0.092389	53	45	197.8	0.	175.8	-90.2	2	4
1637.819	08:31:55.819	37.299014712	-3.683673453	0.8	1	1	-0.156087	-0.196806	0.021175	-0.00156	-0.092062	-0.092062	53	45	197.8	0.	175.8	-90.2	2	4
1638.069	08:31:56.069	37.299004426	-3.683628566	0.8	1	1	-0.163183	-0.197202	0.021159	-0.001581	-0.093417	-0.093417	53	45	197.8	0.	175.8	-90.2	2	4
1638.319	08:31:56.319	37.298993410	-3.683585026	0.8	1	1	-0.178316	-0.201132	0.021184	-0.001547	-0.091264	-0.091264	53	45	197.8	0.	175.8	-90.2	2	4
1638.569	08:31:56.569	37.298980768	-3.683542149	0.8	1	1	-0.170245	-0.194923	0.021253	-0.001451	-0.085341	-0.085341	54	46	187.1	0.	171.5	-74.1	2	4
1638.819	08:31:56.819	37.298966588	-3.683500273	0.8	1	1	-0.172381	-0.196007	0.021243	-0.001465	-0.08618	-0.08618	54	46	187.1	0.	171.5	-74.1	2	4
1639.069	08:31:57.069	37.298950870	-3.683459173	0.8	1	1	-0.166042	-0.19308	0.021274	-0.001422	-0.083548	-0.083548	54	46	187.1	0.	171.5	-74.1	2	4
1639.319	08:31:57.319	37.298933248	-3.683420200	0.8	1	1	-0.158373	-0.18854	0.021274	-0.001422	-0.083546	-0.083546	54	46	187.1	0.	171.5	-74.1	2	4
1639.569	08:31:57.569	37.298915798	-3.683382582	0.8	1	1	-0.16955	-0.192186	0.021302	-0.001383	-0.081133	-0.081133	55	47	175.5	0.	164.8	-59.6	2	4
1639.819	08:31:57.819	37.298896811	-3.683345853	0.8	1	1	-0.170134	-0.190994	0.021314	-0.001366	-0.080099	-0.080099	55	47	175.5	0.	164.8	-59.6	2	4
1640.069	08:31:58.069	37.298875921	-3.683310799	0.8	1	1	-0.172615	-0.191019	0.021346	-0.00132	-0.07732	-0.07732	55	47	175.5	0.	164.8	-59.6	2	4
1640.319	08:31:58.319	37.298853228	-3.683275842	0.8	1	1	-0.1772	-0.192068	0.021374	-0.001281	-0.074914	-0.074914	55	47	175.5	0.	164.8	-59.6	2	4
1640.569	08:31:58.569	37.298829625	-3.683242231	0.8	1	1	-0.172593	-0.189353	0.021425	-0.001208	-0.070479	-0.070479	57	48	163.	0.	155.8	-46.8	2	4
1640.819	08:31:58.819	37.298805027	-3.683209400	0.8	1	1	-0.185344	-0.19303	0.021418	-0.001218	-0.071106	-0.071106	57	48	163.	0.	155.8	-46.8	2	4
1641.069	08:31:59.069	37.298779243	-3.683179041	0.8	1	1	-0.17092	-0.186923	0.021458	-0.00116	-0.067596	-0.067596	57	48	163.	0.	155.8	-46.8	2	4
1641.319	08:31:59.319	37.298752096	-3.683150475	0.8	1	1	-0.159521	-0.183366	0.021471	-0.001141	-0.066425	-0.066425	57	48	163.	0.	155.8	-46.8	2	4
1641.569	08:31:59.569	37.298724128	-3.683123594	0.8	1	1	-0.155	-0.181955	0.021503	-0.001096	-0.063686	-0.063686	58	49	145.8	0.	141.5	-33.4	2	4
1641.819	08:31:59.819	37.298695247	-3.683098736	0.8	1	1	-0.165412	-0.184431	0.021504	-0.001095	-0.063639	-0.063639	58	49	145.8	0.	141.5	-33.4	2	4
1642.069	08:32:0.069	37.298665637	-3.683075225	0.8	1	1	-0.170374	-0.184524	0.021521	-0.00107	-0.062131	-0.062131	58	49	145.8	0.	141.5	-33.4	2	4
1642.319	08:32:0.319	37.298635567	-3.683053403	0.8	1	1	-0.171692	-0.18384	0.021517	-0.001075	-0.062441	-0.062441	58	49	145.8	0.	141.5	-33.4	2	4
1642.569	08:32:0.569	37.298605391	-3.683034174	0.8	1	1	-0.157022	-0.179862	0.021536	-0.001048	-0.060828	-0.060828	59	50	131.3	0.	128.2	-25.6	2	4
1642.819	08:32:0.819	37.298573856	-3.683016287	0.8	1	1	-0.142898	-0.174757	0.02154	-0.001042	-0.060466	-0.060466	59	50	131.3	0.	128.2	-25.6	2	4
1643.069	08:32:1.069	37.298541856	-3.683000766	0.8	1	1	-0.13648	-0.173707	0.021514	-0.00108	-0.062747	-0.062747	59	50	131.3	0.	128.2	-25.6	2	4
1643.319	08:32:1.319	37.298508948	-3.682986590	0.8	1	1	-0.13949	-0.173731	0.021529	-0.001058	-0.061427	-0.061427	59	50	131.3	0.	128.2	-25.6	2	4
1643.569	08:32:1.569	37.298475757	-3.682974443	0.8	1	1	-0.144606	-0.176478	0.021499	-0.001101	-0.064021	-0.064021	60	51	115.8	0.	113.5	-20.4	2	4
1643.819	08:32:1.819	37.298441835	-3.682963982	0.8	1	1	-0.135138	-0.173479	0.021506	-0.001091	-0.06341	-0.06341	60	51	115.8	0.	113.5	-20.4	2	4
1644.069	08:32:2.069	37.298407454	-3.682955096	0.8	1	1	-0.138766	-0.174612	0.021517	-0.001076	-0.062503	-0.062503	60	51	115.8	0.	113.5	-20.4	2	4
1644.319	08:32:2.319	37.298372790	-3.682948238	0.8	1	1	-0.146846	-0.176568	0.021515	-0.001079	-0.062664	-0.062664	60	51	115.8	0.	113.5	-20.4	2	4
1644.569	08:32:2.569	37.298338296	-3.682943187	0.8	1	1	-0.145649	-0.175814	0.021518	-0.001074	-0.062375	-0.062375	61	52	100.6	0.	98.5	-17.8	2	4
1644.819	08:32:2.819	37.298304239	-3.682940623	0.8	1	1	-0.134351	-0.173271	0.021508	-0.001089	-0.06328	-0.06328	61	52	100.6	0.	98.5	-17.8	2	4
1645.069	08:32:3.069	37.298269898	-3.682940312	0.8	1	1	-0.135807	-0.174634	0.021491	-0.001113	-0.064712	-0.064712	61	52	100.6	0.	98.5	-17.8	2	4
1645.319	08:32:3.319	37.298235546	-3.682941920	0.8	1	1	-0.135866	-0.174311	0.021478	-0.001131	-0.065822	-0.065822	61	52	100.6	0.	98.5	-17.8	2	4
1645.569	08:32:3.569	37.298201365	-3.682945221	0.8	1	1	-0.15575	-0.179618	0.021467	-0.001147	-0.066796	-0.066796	63	53	85.6	0.	83.2	-18.	2	4
1645.819	08:32:3.819	37.298166995	-3.682949988	0.8	1	1	-0.13768	-0.1752	0.021474	-0.001137	-0.066198	-0.066198	63	53	85.6	0.	83.2	-18.	2	4
1646.069	08:32:4.069	37.298132788	-3.682957690	0.8	1	1	-0.121338	-0.171427	0.021436	-0.001192	-0.069494	-0.069494	63	53	85.6	0.	83.2	-18.	2	4
1646.319	08:32:4.319	37.298099022	-3.682967200	0.8	1	1	-0.12727	-0.173533	0.021403	-0.001239	-0.072371	-0.072371	63	53	85.6	0.	83.2	-18.	2	4
1646.569	08:32:4.569	37.298065334	-3.682978743	0.8	1	1	-0.13586	-0.175218	0.021399	-0.001245	-0.07272	-0.07272	64	54	71.6	0.	68.	-21.1	2	4
1646.819	08:32:4.819	37.298031997	-3.682991868	0.8	1	1	-0.138195	-0.178073	0.021368	-0.001288	-0.075374	-0.075374	64	54	71.6	0.	68.	-21.1	2	4
1647.069	08:32:5.069	37.297998831	-3.683006687	0.8	1	1	-0.137207	-0.178186	0.021369	-0.001287	-0.075277	-0.075277	64	54	71.6	0.	68.	-21.1	2	4
1647.319	08:32:5.319	37.297966286	-3.683023205	0.8	1	1	-0.144701	-0.181294	0.021349	-0.001316	-0.077077	-0.077077	64	54	71.6	0.	68.	-21.1	2	4
1647.569	08:32:5.569	37.297934810	-3.683041875	0.8	1	1	-0.124795	-0.174033	0.021328	-0.001346	-0.078901	-0.078901	65	55	60.3	0.	53.8	-26.8	2	4
1647.819	08:32:5.819	37.297904045	-3.683062245	0.8	1	1	-0.140014	-0.179512	0.021322	-0.001353	-0.079345	-0.079345	65	55	60.3	0.	53.8	-26.8	2	4
1648.069	08:32:6.069	37.297873815	-3.683083861	0.8	1	1	-0.147291	-0.182697	0.021297	-0.001389	-0.081554	-0.081554	65	55	60.3	0.	53.8	-26.8	2	4
1648.319	08:32:6.319	37.297844114	-3.683107286	0.8	1	1	-0.141968	-0.181801	0.021287	-0.001404	-0.082419	-0.082419	65	55	60.3	0.	53.8	-26.8	2	4
1648.569	08:32:6.569	37.297815391	-3.683133090	0.8	1	1	-0.136174	-0.181304	0.021276	-0.001419	-0.083358	-0.083358	66	56	53.6	0.	40.5	-35.	2	4
1648.819	08:32:6.819	37.297787560	-3.683160707	0.8	1	1	-0.137071	-0.183768	0.021242	-0.001466	-0.086291	-0.086291	66	56	53.6	0.	40.5	-35.	2	4
1649.069	08:32:7.069	37.297760258	-3.683190247	0.8	1	1	-0.128487	-0.182096	0.021216	-0.001502	-0.088486	-0.088486	66	56	53.6	0.	40.5	-35.	2	4
1649.319	08:32:7.319	37.297734210	-3.683221152	0.8	1	1	-0.139566	-0.185806	0.021177	-0.001556	-0.09183	-0.09183	66	56	53.6	0.	40.5	-35.	2	4
1649.569	08:32:7.569	37.297709147	-3.683253082	0.8	1	1	-0.146973	-0.187112	0.021211	-0.001509	-0.08895	-0.08895	67	57	53.8	0.	28.8	-45.7	2	4
1649.819	08:32:7.819	37.297684799	-3.683286259	0.8	1	1	-0.135429	-0.182507	0.02118	-0.001553	-0.091641	-0.091641	67	57	53.8	0.	28.8	-45.7	2	4
1650.069	08:32:8.069	37.297661526	-3.683320348	0.8	1	1	-0.158666	-0.191565	0.021182	-0.001549	-0.091429	-0.091429	67	57	53.8	0.	28.8	-45.7	2	4
1650.319	08:32:8.319	37.297638337	-3.683355793	0.8	1	1	-0.18915	-0.202095	0.021261	-0.001439	-0.084609	-0.084609	67	57	53.8	0.	28.8	-45.7	2	4
1650.569	08:32:8.569	37.297616401	-3.683392489	0.8	1	1	-0.176122	-0.196897	0.021322	-0.001354	-0.0794	-0.0794	69	58	60.6	0.	18.5	-58.2	2	4
1650.819	08:32:8.819	37.297596528	-3.683431122	0.8	1	1	-0.171755	-0.197427	0.021304	-0.001379	-0.080916	-0.080916	69	58	60.6	0.	18.5	-58.2	2	4
1651.069	08:32:9.069	37.297577997	-3.683471573	0.8	1	1	-0.169723	-0.196468	0.021369	-0.001287	-0.075303	-0.075303	69	58	60.6	0.	18.5	-58.2	2	4
1651.319	08:32:9.319	37.297561440	-3.683513396	0.8	1	1	-0.152156	-0.192212	0.021304	-0.00138	-0.08097	-0.08097	69	58	60.6	0.	18.5	-58.2	2	4
1651.569	08:32:9.569	37.297546228	-3.683556584	0.8	1	1	-0.165088	-0.195042	0.021387	-0.001262	-0.073738	-0.073738	70	59	73.	0.	10.8	-72.8	2	4
1651.819	08:32:9.819	37.297532090	-3.683600911	0.8	1	1	-0.165088	-0.195042	0.021387	-0.001262	-0.073738	-0.073738	70	59	73.	0.	10.8	-72.8	2	4
1652.069	08:32:10.069	37.297520291	-3.683646274	0.8	1	1	-0.148488	-0.192031	0.021337	-0.001333	-0.078072	-0.078072	70	59	73.	0.	10.8	-72.8	2	4
1652.319	08:32:10.319	37.297520291	-3.683646274	0.8	1	1	-0.157397	-0.193461	0.021381	-0.001271	-0.074317	-0.074317	70	59	73.	0.	10.8	-72.8	2	4
1652.569	08:32:10.569	37.297502902	-3.683738523	0.8	1	1	-0.16214	-0.196688	0.021355	-0.001308	-0.076568	-0.076568	71	60	88.6	0.	6.2	-88.9	2	4
1652.819	08:32:10.819	37.297497044	-3.683785182	0.8	1	1	-0.153492	-0.194412	0.021316	-0.001363	-0.079921	-0.079921	71	60	88.6	0.	6.2	-88.9	2	4
1653.069	08:32:11.069	37.297493167	-3.683832196	0.8	1	1	-0.162582	-0.198608	0.021264	-0.001435	-0.084372	-0.084372	71	60	88.6	0.	6.2	-88.9	2	4
1653.319	08:32:11.319	37.297490550	-3.683879560	0.8	1	1	-0.154362	-0.193985	0.021323	-0.001353	-0.079297	-0.079297	71	60	88.6	0.	6.2	-88.9	2	4
1653.569	08:32:11.569	37.297489915	-3.683926943	0.8	1	1	-0.154539	-0.195013	0.02131	-0.001371	-0.08041	-0.08041	72	61	105.1	0.	5.	-105.6	2	4
1653.819	08:32:11.819	37.297491535	-3.683974233	0.8	1	1	-0.154539	-0.195013	0.02131	-0.001371	-0.08041	-0.08041	72	61	105.1	0.	5.	-105.6	2	4
1654.069	08:32:12.069	37.297494958	-3.684021313	0.8	1	1	-0.152528	-0.195894	0.021251	-0.001454	-0.085535	-0.085535	72	61	105.1	0.	5.	-105.6	2	4
1654.319	08:32:12.319	37.297500097	-3.684067958	0.8	1	1	-0.147594	-0.192614	0.021325	-0.00135	-0.079134	-0.079134	72	61	105.1	0.	5.	-105.6	2	4
1654.569	08:32:12.569	37.297507490	-3.684114510	0.8	1	1	-0.147695	-0.193988	0.021266	-0.001432	-0.084196	-0.084196	73	62	121.9	0.	7.	-122.2	2	4
1654.819	08:32:12.819	37.297516867	-3.684160855	0.8	1	1	-0.144008	-0.193622	0.021255	-0.001448	-0.085145	-0.085145	73	62	121.9	0.	7.	-122.2	2	4
1655.069	08:32:13.069	37.297528318	-3.684206880	0.8	1	1	-0.13999	-0.192885	0.021238	-0.001472	-0.086646	-0.086646	73	62	121.9	0.	7.	-122.2	2	4
1655.319	08:32:13.319	37.297541399	-3.684251792	0.8	1	1	-0.140878	-0.193072	0.021204	-0.001519	-0.089524	-0.089524	73	62	121.9	0.	7.	-122.2	2	4
1655.569	08:32:13.569	37.297556286	-3.684296155	0.25	1	1	-0.17958	-0.199568	0.02116	-0.000494	-0.09335	-0.09335	75	63	138.3	0.	12.5	-138.3	2	4
1655.819	08:32:13.819	37.297572527	-3.684340080	0.25	1	1	-0.188037	-0.201027	0.021164	-0.000492	-0.092941	-0.092941	75	63	138.3	0.	12.5	-138.3	2	4
1656.069	08:32:14.069	37.297572527	-3.684340080	0.25	1	1	-0.185817	-0.200144	0.02116	-0.000494	-0.093349	-0.093349	75	63	138.3	0.	12.5	-138.3	2	4
1656.319	08:32:14.319	37.297590306	-3.684383116	0.25	1	1	-0.186937	-0.201678	0.021144	-0.000501	-0.094726	-0.094726	75	63	138.3	0.	12.5	-138.3	2	4
1656.569	08:32:14.569	37.297609714	-3.684425039	0.25	1	1	-0.176699	-0.199977	0.0211	-0.000519	-0.098415	-0.098415	76	64	154.1	0.	21.	-153.2	2	4
1656.819	08:32:14.819	37.297631565	-3.684465291	0.25	1	1	-0.173541	-0.201348	0.021048	-0.000542	-0.102919	-0.102919	76	64	154.1	0.	21.	-153.2	2	4
1657.069	08:32:15.069	37.297655409	-3.684503756	0.25	1	1	-0.179386	-0.203304	0.02103	-0.000549	-0.104399	-0.104399	76	64	154.1	0.	21.	-153.2	2	4
1657.319	08:32:15.319	37.297681244	-3.684540885	0.25	1	1	-0.168906	-0.203037	0.020955	-0.00058	-0.110788	-0.110788	76	64	154.1	0.	21.	-153.2	2	4
1657.569	08:32:15.569	37.297708258	-3.684576784	0.25	1	1	-0.168947	-0.203458	0.020906	-0.000601	-0.114957	-0.114957	77	65	168.8	0.	33.	-166.	2	4
1657.819	08:32:15.819	37.297736908	-3.684610441	0.25	1	1	-0.178584	-0.205054	0.020924	-0.000593	-0.113415	-0.113415	77	65	168.8	0.	33.	-166.	2	4
1658.069	08:32:16.069	37.297766559	-3.684642302	0.25	1	1	-0.171826	-0.205669	0.020841	-0.000627	-0.120413	-0.120413	77	65	168.8	0.	33.	-166.	2	4
1658.319	08:32:16.319	37.297830221	-3.684700422	0.25	1	1	-0.168377	-0.206239	0.020823	-0.000635	-0.121956	-0.121956	77	65	168.8	0.	33.	-166.	2	4
1658.569	08:32:16.569	37.297830221	-3.684700422	0.25	1	1	-0.178186	-0.206652	0.02078	-0.000652	-0.125582	-0.125582	78	66	181.9	0.	47.	-176.2	2	4
1658.819	08:32:16.819	37.297863872	-3.684726452	0.25	1	1	-0.183381	-0.208334	0.020773	-0.000655	-0.126193	-0.126193	78	66	181.9	0.	47.	-176.2	2	4
1659.069	08:32:17.069	37.297898434	-3.684750911	0.25	1	1	-0.175251	-0.207278	0.020745	-0.000667	-0.12854	-0.12854	78	66	181.9	0.	47.	-176.2	2	4
1659.319	08:32:17.319	37.297970845	-3.684792411	0.25	1	1	-0.171226	-0.206671	0.020711	-0.00068	-0.131388	-0.131388	78	66	181.9	0.	47.	-176.2	2	4
1659.569	08:32:17.569	37.297970845	-3.684792411	0.25	1	1	-0.179481	-0.208074	0.020682	-0.000692	-0.133797	-0.133797	79	67	193.6	0.	63.	-183.4	2	4
1659.819	08:32:17.819	37.298007791	-3.684809784	0.25	1	1	-0.180973	-0.209084	0.020654	-0.000703	-0.136121	-0.136121	79	67	193.6	0.	63.	-183.4	2	4
1660.069	08:32:18.069	37.298083711	-3.684836874	0.25	1	1	-0.177459	-0.209893	0.020655	-0.000703	-0.136114	-0.136114	79	67	193.6	0.	63.	-183.4	2	4
1660.319	08:32:18.319	37.298122322	-3.684846815	0.25	1	1	-0.178676	-0.209089	0.020614	-0.000719	-0.139518	-0.139518	79	67	193.6	0.	63.	-183.4	2	4
1660.569	08:32:18.569	37.298161041	-3.684853936	0.25	1	1	-0.172675	-0.208158	0.020597	-0.000726	-0.1409	-0.1409	81	68	203.3	0.	80.	-187.2	2	4
1660.819	08:32:18.819	37.298161041	-3.684853936	0.25	1	1	-0.177174	-0.209122	0.020561	-0.00074	-0.143926	-0.143926	81	68	203.3	0.	80.	-187.2	2	4
1661.069	08:32:19.069	37.298238518	-3.684861069	0.25	1	1	-0.182199	-0.209607	0.020558	-0.000741	-0.144178	-0.144178	81	68	203.3	0.	80.	-187.2	2	4
1661.319	08:32:19.319	37.298277368	-3.684860970	0.25	1	1	-0.175948	-0.208045	0.020534	-0.00075	-0.14617	-0.14617	81	68	203.3	0.	80.	-187.2	2	4
1661.569	08:32:19.569	37.298316413	-3.684858278	0.25	1	1	-0.182626	-0.209129	0.020529	-0.000752	-0.146544	-0.146544	82	69	211.	0.	97.2	-187.5	2	4
1661.819	08:32:19.819	37.298316413	-3.684858278	0.25	1	1	-0.179771	-0.207997	0.020501	-0.000763	-0.148914	-0.148914	82	69	211.	0.	97.2	-187.5	2	4
1662.069	08:32:20.069	37.298393915	-3.684845667	0.25	1	1	-0.189204	-0.209788	0.0205	-0.000764	-0.14901	-0.14901	82	69	211.	0.	97.2	-187.5	2	4
1662.319	08:32:20.319	37.298432368	-3.684836312	0.25	1	1	-0.199901	-0.210946	0.020487	-0.000769	-0.150075	-0.150075	82	69	211.	0.	97.2	-187.5	2	4
1662.569	08:32:20.569	37.298470021	-3.684824919	0.25	1	1	-0.193997	-0.20766	0.020504	-0.000762	-0.148674	-0.148674	83	70	216.7	0.	114.2	-184.4	2	4
1662.819	08:32:20.819	37.298470021	-3.684824919	0.25	1	1	-0.190175	-0.206062	0.020514	-0.000758	-0.147864	-0.147864	83	70	216.7	0.	114.2	-184.4	2	4
1663.069	08:32:21.069	37.298542396	-3.684794885	0.25	1	1	-0.178666	-0.203513	0.020511	-0.000759	-0.148101	-0.148101	83	70	216.7	0.	114.2	-184.4	2	4
1663.319	08:32:21.319	37.298577389	-3.684775909	0.25	1	1	-0.176868	-0.203634	0.020494	-0.000766	-0.149475	-0.149475	83	70	216.7	0.	114.2	-184.4	2	4
1663.569	08:32:21.569	37.298611224	-3.684754552	0.25	1	1	-0.17707	-0.202438	0.020509	-0.00076	-0.148269	-0.148269	84	71	220.4	0.	130.	-178.1	2	4
1663.819	08:32:21.819	37.298643718	-3.684731265	0.25	1	1	-0.172877	-0.20116	0.020479	-0.000772	-0.150765	-0.150765	84	71	220.4	0.	130.	-178.1	2	4
1664.069	08:32:22.069	37.298675230	-3.684706502	0.25	1	1	-0.18242	-0.201908	0.020466	-0.000777	-0.151826	-0.151826	84	71	220.4	0.	130.	-178.1	2	4
1664.319	08:32:22.319	37.298705940	-3.684680040	0.25	1	1	-0.184636	-0.201652	0.020486	-0.000769	-0.150159	-0.150159	84	71	220.4	0.	130.	-178.1	2	4
1664.569	08:32:22.569	37.298735489	-3.684651649	0.25	1	1	-0.174189	-0.199968	0.020478	-0.000772	-0.150832	-0.150832	85	72	221.7	0.	143.8	-168.8	2	4
1664.819	08:32:22.819	37.298735489	-3.684651649	0.25	1	1	-0.168428	-0.198141	0.020456	-0.00078	-0.152608	-0.152608	85	72	221.7	0.	143.8	-168.8	2	4
1665.069	08:32:23.069	37.298790293	-3.684589299	0.25	1	1	-0.17224	-0.198685	0.02045	-0.000783	-0.1531	-0.1531	85	72	221.7	0.	143.8	-168.8	2	4
1665.319	08:32:23.319	37.298815275	-3.684555789	0.25	1	1	-0.16023	-0.196357	0.020384	-0.000808	-0.158604	-0.158604	85	72	221.7	0.	143.8	-168.8	2	4
1665.569	08:32:23.569	37.298838914	-3.684520687	0.25	1	1	-0.162564	-0.197156	0.020343	-0.000824	-0.161968	-0.161968	87	73	220.6	0.	154.8	-157.2	2	4
1665.819	08:32:23.819	37.298838914	-3.684520687	0.25	1	1	-0.168243	-0.197029	0.020381	-0.000809	-0.158822	-0.158822	87	73	220.6	0.	154.8	-157.2	2	4
1666.069	08:32:24.069	37.298882790	-3.684446391	0.25	1	1	-0.172194	-0.197245	0.020409	-0.000799	-0.156513	-0.156513	87	73	220.6	0.	154.8	-157.2	2	4
1666.319	08:32:24.319	37.298902668	-3.684406854	0.25	1	1	-0.175113	-0.198314	0.020359	-0.000818	-0.16063	-0.16063	87	73	220.6	0.	154.8	-157.2	2	4
1666.569	08:32:24.569	37.298920931	-3.684366288	0.25	1	1	-0.178898	-0.198547	0.020348	-0.000822	-0.161578	-0.161578	88	74	217.9	0.	164.	-143.4	2	4
1666.819	08:32:24.819	37.298937487	-3.684324578	0.25	1	1	-0.175725	-0.197877	0.020322	-0.000832	-0.163712	-0.163712	88	74	217.9	0.	164.	-143.4	2	4
1667.069	08:32:25.069	37.298952425	-3.684282063	0.25	1	1	-0.174758	-0.200361	0.020284	-0.000846	-0.166854	-0.166854	88	74	217.9	0.	164.	-143.4	2	4
1667.319	08:32:25.319	37.298965207	-3.684238400	0.25	1	1	-0.166283	-0.198676	0.020346	-0.000823	-0.161758	-0.161758	88	74	217.9	0.	164.	-143.4	2	4
1667.569	08:32:25.569	37.298976099	-3.684194156	0.25	1	1	-0.17565	-0.199104	0.020282	-0.000847	-0.167023	-0.167023	89	75	213.	0.	170.	-128.1	2	4
1667.819	08:32:25.819	37.298985549	-3.684149899	0.25	1	1	-0.179886	-0.199048	0.020323	-0.000831	-0.163648	-0.163648	89	75	213.	0.	170.	-128.1	2	4
1668.069	08:32:26.069	37.298993647	-3.684105517	0.25	1	1	-0.183976	-0.200575	0.020237	-0.000864	-0.170725	-0.170725	89	75	213.	0.	170.	-128.1	2	4
1668.319	08:32:26.319	37.299000125	-3.684060895	0.25	1	1	-0.183439	-0.199079	0.020256	-0.000857	-0.169149	-0.169149	89	75	213.	0.	170.	-128.1	2	4
