Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
1053.523	09:06:17.523	37.298941413	-3.686292835	0.25	1	-0.182714	-0.217885	15.174441	2.444759	-0.058689	0.005869	0	0	1240	24463	203	4	714	716	353.	172.5	-308.2	6	1537	0.007113	-2.229448	0.252481
1053.773	09:06:17.773	37.298921111	-3.686327515	0.25	1	-0.180093	-0.213169	15.028205	2.323492	-0.049783	0.014775	0	0	1240	24463	203	4	714	716	353.	172.5	-308.2	6	1521	0.007113	-2.229448	0.252481
1054.023	09:06:18.023	37.298902426	-3.686363226	0.25	1	-0.21249	-0.228386	15.060895	1.709525	-0.065299	0.02605	0	0	1240	24463	203	4	714	716	353.	172.5	-308.2	6	1516	0.007637	-2.165967	0.285009
1054.273	09:06:18.273	37.298885446	-3.686400080	0.25	1	-0.204461	-0.224847	15.036005	1.596825	-0.056707	0.034642	0	0	1214	24607	204	4	715	717	359.3	163.2	-320.4	6	1511	0.007637	-2.165967	0.285009
1054.523	09:06:18.523	37.298870262	-3.686438191	0.25	1	-0.175086	-0.22438	15.030725	1.582125	-0.055581	0.035769	0	0	1214	24607	204	4	715	717	359.3	163.2	-320.4	6	1511	7.4e-05	-2.078976	0.302692
1054.773	09:06:18.773	37.298857144	-3.686477563	0.25	1	-0.159327	-0.223344	15.096737	1.53699	-0.052115	0.039234	0	0	1214	24607	204	4	715	717	359.3	163.2	-320.4	6	1518	7.4e-05	-2.078976	0.302692
1055.023	09:06:19.023	37.298845553	-3.686517851	0.25	1	-0.201575	-0.227275	15.192793	0.667476	-0.060034	0.039918	0	0	1214	24607	204	4	715	717	359.3	163.2	-320.4	6	1521	-0.014025	-1.943608	0.27762
1055.273	09:06:19.273	37.298835670	-3.686558944	0.25	1	-0.190833	-0.226361	15.233888	0.626802	-0.056796	0.043156	0	0	1214	24607	204	4	717	718	368.9	157.	-334.2	6	1524	-0.014025	-1.943608	0.27762
1055.523	09:06:19.523	37.298827406	-3.686600617	0.25	1	-0.171012	-0.229209	15.181969	0.739742	-0.065763	0.034189	0	0	1214	24607	204	4	717	718	368.9	157.	-334.2	6	1520	-0.019899	-1.836192	0.302566
1055.773	09:06:19.773	37.298821303	-3.686642760	0.25	1	-0.154547	-0.229543	15.16492	0.754591	-0.066937	0.033015	0	0	1214	24607	204	4	717	718	368.9	157.	-334.2	6	1519	-0.019899	-1.836192	0.302566
1056.023	09:06:20.023	37.298816908	-3.686685483	0.25	1	-0.190362	-0.221192	15.394338	0.297259	-0.05915	0.029504	0	0	1214	24607	204	4	717	718	368.9	157.	-334.2	6	1539	-0.005532	-1.750014	0.257019
1056.273	09:06:20.273	37.298814133	-3.686728897	0.25	1	-0.184712	-0.221394	15.390788	0.288081	-0.059903	0.028751	0	0	1214	24607	204	4	718	719	381.2	154.	-349.	6	1539	-0.005532	-1.750014	0.257019
1056.523	09:06:20.523	37.298812888	-3.686772439	0.25	1	-0.173269	-0.224053	15.449075	0.191515	-0.067798	0.020855	0	0	1214	24607	204	4	718	719	381.2	154.	-349.	6	1545	-0.004503	-1.621196	0.299995
1056.773	09:06:20.773	37.298813627	-3.686815998	0.25	1	-0.155502	-0.225537	15.450686	0.131644	-0.072663	0.01599	0	0	1214	24607	204	4	718	719	381.2	154.	-349.	6	1545	-0.004503	-1.621196	0.299995
1057.023	09:06:21.023	37.298816169	-3.686859574	0.25	1	-0.178596	-0.206841	15.450171	1.106882	-0.055671	0.004032	0	0	1214	24607	204	4	718	719	381.2	154.	-349.	6	1549	-0.003667	-1.526441	0.233117
1057.273	09:06:21.273	37.298820334	-3.686902939	0.25	1	-0.17768	-0.20956	15.514408	0.999986	-0.064597	-0.004894	0	0	1214	24607	204	4	719	720	395.4	154.	-364.5	6	1554	-0.003667	-1.526441	0.233117
1057.523	09:06:21.523	37.298826122	-3.686946093	0.25	1	-0.163244	-0.212854	15.575387	0.867933	-0.075516	-0.015813	0	0	1214	24607	204	4	719	720	395.4	154.	-364.5	6	1560	0.005042	-1.425248	0.283768
1057.773	09:06:21.773	37.298833626	-3.686988811	0.25	1	-0.148602	-0.214519	15.49589	0.77066	-0.083484	-0.023781	0	0	1214	24607	204	4	719	720	395.4	154.	-364.5	6	1552	0.005042	-1.425248	0.283768
1058.023	09:06:22.023	37.298842755	-3.687031205	0.25	1	-0.161023	-0.186736	15.604218	1.580007	-0.052511	-0.033644	0	0	1214	24607	204	4	719	720	395.4	154.	-364.5	6	1568	-0.017414	-1.295609	0.225457
1058.273	09:06:22.273	37.298853506	-3.687073389	0.25	1	-0.161023	-0.186736	15.604218	1.580007	-0.052511	-0.033644	0	0	1214	24607	204	4	720	721	410.5	157.	-379.7	6	1585	-0.017414	-1.295609	0.225457
1058.523	09:06:22.523	37.298865791	-3.687115474	0.25	1	-0.144733	-0.19509	15.885736	1.274803	-0.077836	-0.058968	0	0	1214	24607	204	4	720	721	410.5	157.	-379.7	6	1594	-0.010181	-1.244574	0.22283
1058.773	09:06:22.773	37.298879612	-3.687156896	0.25	1	-0.144315	-0.198417	15.96162	1.142763	-0.088591	-0.069724	0	0	1214	24607	204	4	720	721	410.5	157.	-379.7	6	1600	-0.010181	-1.244574	0.22283
1059.023	09:06:23.023	37.298894968	-3.687197880	0.25	1	-0.131022	-0.1649	15.990137	1.593397	-0.051489	-0.077217	0	0	1214	24607	204	4	720	721	410.5	157.	-379.7	6	1607	0.008813	-1.111264	0.214505
1059.273	09:06:23.273	37.298911860	-3.687238201	0.25	1	-0.131022	-0.1649	15.990137	1.593397	-0.051489	-0.077217	0	0	1214	24607	204	4	721	722	426.3	162.8	-394.4	6	1620	0.008813	-1.111264	0.214505
1059.523	09:06:23.523	37.298930198	-3.687277859	0.25	1	-0.119843	-0.173736	16.184145	1.227709	-0.081119	-0.106847	0	0	1214	24751	205	4	721	722	426.3	162.8	-394.4	6	1623	-0.007613	-1.055568	0.193485
1059.773	09:06:23.773	37.298949802	-3.687316851	0.25	1	-0.119941	-0.178308	16.326801	1.069873	-0.093621	-0.119348	0	0	1214	24751	205	4	721	722	426.3	162.8	-394.4	6	1636	-0.007613	-1.055568	0.193485
1060.023	09:06:24.023	37.298970763	-3.687355066	0.25	1	-0.088497	-0.148021	16.443701	0.97326	-0.063815	-0.129015	0	0	1214	24751	205	4	721	722	426.3	162.8	-394.4	6	1647	0.01642	-1.000117	0.201756
1060.273	09:06:24.273	37.298992719	-3.687392500	0.25	1	-0.088497	-0.148021	16.443701	0.97326	-0.063815	-0.129015	0	0	1214	24751	205	4	723	723	442.5	171.5	-408.2	6	1641	0.01642	-1.000117	0.201756
1060.523	09:06:24.523	37.299015491	-3.687429265	0.25	1	-0.109887	-0.152896	16.45294	0.725072	-0.082943	-0.148143	0	0	1214	24751	205	4	723	723	442.5	171.5	-408.2	6	1647	0.006786	-0.899254	0.177471
1060.773	09:06:24.773	37.299039169	-3.687465135	0.25	1	-0.115854	-0.154794	16.403652	0.599256	-0.092481	-0.157681	0	0	1214	24751	205	4	723	723	442.5	171.5	-408.2	6	1641	0.006786	-0.899254	0.177471
1061.023	09:06:25.023	37.299063394	-3.687499994	0.25	1	-0.074031	-0.131608	16.392578	0.032581	-0.069462	-0.16115	0	0	1214	24751	205	4	723	723	442.5	171.5	-408.2	6	1639	0.034111	-0.847158	0.178192
1061.273	09:06:25.273	37.299088707	-3.687533848	0.25	1	-0.074031	-0.131608	16.392578	0.032581	-0.069462	-0.16115	0	0	1214	24751	205	4	724	724	458.3	181.8	-421.	6	1641	0.034111	-0.847158	0.178192
1061.523	09:06:25.523	37.299115017	-3.687566583	0.25	1	-0.0916	-0.135016	16.405176	0.11984	-0.080571	-0.172259	0	0	1214	24751	205	4	724	724	458.3	181.8	-421.	6	1641	0.042989	-0.768021	0.12843
1061.773	09:06:25.773	37.299141964	-3.687598308	0.25	1	-0.101715	-0.137106	16.410179	0.212798	-0.087274	-0.178962	0	0	1214	24751	205	4	724	724	458.3	181.8	-421.	6	1641	0.042989	-0.768021	0.12843
1062.023	09:06:26.023	37.299169457	-3.687629249	0.25	1	-0.061295	-0.130359	16.301756	1.16252	-0.077268	-0.177191	0	0	1214	24751	205	4	724	724	458.3	181.8	-421.	6	1634	0.03721	-0.731116	0.162944
1062.273	09:06:26.273	37.299197497	-3.687658953	0.25	1	-0.071147	-0.130609	16.248777	1.202558	-0.080027	-0.17995	0	0	1214	24751	205	4	725	725	473.4	193.5	-432.4	6	1629	0.03721	-0.731116	0.162944
1062.523	09:06:26.523	37.299225904	-3.687687645	0.25	1	-0.084545	-0.128303	16.079586	1.205582	-0.080235	-0.180158	0	0	1214	24751	205	4	725	725	473.4	193.5	-432.4	6	1612	0.041472	-0.65521	0.135815
1062.773	09:06:26.773	37.299254858	-3.687715327	0.25	1	-0.106901	-0.12889	16.167025	1.179738	-0.078456	-0.178378	0	0	1214	24751	205	4	725	725	473.4	193.5	-432.4	6	1621	0.041472	-0.65521	0.135815
1063.023	09:06:27.023	37.299284448	-3.687742112	0.25	1	-0.075094	-0.143593	16.010475	2.318111	-0.084096	-0.172357	0	0	1214	24751	205	4	725	725	473.4	193.5	-432.4	6	1618	0.015449	-0.637889	0.182446
1063.273	09:06:27.273	37.299314495	-3.687767772	0.25	1	-0.088288	-0.143664	16.040972	2.306904	-0.083355	-0.171617	0	0	1214	24751	205	4	726	726	487.7	206.2	-442.3	6	1621	0.015449	-0.637889	0.182446
1063.523	09:06:27.523	37.299345362	-3.687791974	0.25	1	-0.098216	-0.141092	15.996323	2.238266	-0.078804	-0.167066	0	0	1214	24751	205	4	726	726	487.7	206.2	-442.3	6	1615	0.031085	-0.520202	0.179655
1063.773	09:06:27.773	37.299376597	-3.687814937	0.25	1	-0.107584	-0.13821	15.966828	2.1512	-0.072994	-0.161256	0	0	1214	24751	205	4	726	726	487.7	206.2	-442.3	6	1611	0.031085	-0.520202	0.179655
1064.023	09:06:28.023	37.299408467	-3.687837117	0.25	1	-0.109399	-0.172316	15.818886	3.253945	-0.09424	-0.153267	0	0	1214	24751	205	4	726	726	487.7	206.2	-442.3	6	1615	-0.027213	-0.50826	0.205828
1064.273	09:06:28.273	37.299440612	-3.687858396	0.25	1	-0.122224	-0.16786	15.85201	3.106757	-0.084691	-0.143718	0	0	1214	24751	205	4	727	727	501.4	220.5	-450.6	6	1616	-0.027213	-0.50826	0.205828
1064.523	09:06:28.523	37.299473394	-3.687878779	0.25	1	-0.14551	-0.16485	16.107639	2.922412	-0.07257	-0.131597	0	0	1202	24893	206	4	727	727	501.4	220.5	-450.6	6	1637	0.008637	-0.425096	0.190012
1064.773	09:06:28.773	37.299507265	-3.687897930	0.25	1	-0.156882	-0.162415	16.32708	2.762492	-0.061908	-0.120935	0	0	1202	24893	206	4	727	727	501.4	220.5	-450.6	6	1656	0.008637	-0.425096	0.190012
1065.023	09:06:29.023	37.299541684	-3.687915732	0.25	1	-0.164181	-0.202744	16.256371	3.549766	-0.091004	-0.109043	0	0	1202	24893	206	4	727	727	501.4	220.5	-450.6	6	1664	0.03501	-0.350503	0.257887
1065.273	09:06:29.273	37.299576833	-3.687932075	0.25	1	-0.172634	-0.196391	16.334805	3.338464	-0.077019	-0.095058	0	0	1202	24893	206	4	729	728	514.2	235.2	-457.5	6	1668	0.03501	-0.350503	0.257887
1065.523	09:06:29.523	37.299612624	-3.687946617	0.25	1	-0.188155	-0.191041	16.409983	3.152231	-0.0645	-0.082539	0	0	1202	24893	206	4	729	728	514.2	235.2	-457.5	6	1671	0.025686	-0.277389	0.28303
1065.773	09:06:29.773	37.299648694	-3.687959583	0.25	1	-0.185411	-0.183885	16.372517	2.936517	-0.04977	-0.067808	0	0	1202	24893	206	4	729	728	514.2	235.2	-457.5	6	1663	0.025686	-0.277389	0.28303
1066.023	09:06:30.023	37.299685498	-3.687970299	0.25	1	-0.203594	-0.221753	16.495501	3.274027	-0.081127	-0.054589	0	0	1202	24893	206	4	729	728	514.2	235.2	-457.5	6	1682	0.059705	-0.169662	0.300628
1066.273	09:06:30.273	37.299722586	-3.687978648	0.25	1	-0.193171	-0.21482	16.405273	3.081987	-0.067865	-0.041326	0	0	1202	24893	206	4	730	729	528.4	255.2	-462.9	6	1669	0.059705	-0.169662	0.300628
1066.523	09:06:30.523	37.299759961	-3.687984291	0.25	1	-0.190353	-0.209709	16.483881	2.903333	-0.05535	-0.028812	0	0	1202	24893	206	4	730	729	528.4	255.2	-462.9	6	1673	0.054791	-0.093841	0.332365
1066.773	09:06:30.773	37.299797530	-3.687987342	0.25	1	-0.179269	-0.205425	16.533003	2.753596	-0.044729	-0.018191	0	0	1202	24893	206	4	730	729	528.4	255.2	-462.9	6	1676	0.054791	-0.093841	0.332365
1067.023	09:06:31.023	37.299835205	-3.687987798	0.25	1	-0.203716	-0.233205	16.522238	2.640271	-0.074785	-0.008951	0	0	1202	24893	206	4	730	729	528.4	255.2	-462.9	6	1673	0.036448	0.037716	0.330816
1067.273	09:06:31.273	37.299872804	-3.687985883	0.25	1	-0.197945	-0.229733	16.632135	2.507217	-0.065156	0.000678	0	0	1202	24893	206	4	731	730	537.1	272.	-463.4	6	1682	0.036448	0.037716	0.330816
1067.523	09:06:31.523	37.299872804	-3.687985883	0.25	1	-0.194091	-0.226369	16.620104	2.399615	-0.057298	0.008537	0	0	1202	24893	206	4	731	730	537.1	272.	-463.4	6	1682	0.034928	0.131632	0.325665
1067.773	09:06:31.773	37.299947862	-3.687975058	0.25	1	-0.19329	-0.223196	16.643301	2.28933	-0.049176	0.016658	0	0	1202	24893	206	4	731	730	537.1	272.	-463.4	6	1680	0.034928	0.131632	0.325665
1068.023	09:06:32.023	37.299984870	-3.687966143	0.25	1	-0.220431	-0.237599	16.703342	1.699465	-0.067176	0.024844	0	0	1202	24893	206	4	731	730	537.1	272.	-463.4	6	1678	0.055397	0.270324	0.316652
1068.273	09:06:32.273	37.299984870	-3.687966143	0.25	1	-0.212521	-0.236037	16.714722	1.642729	-0.062861	0.029159	0	0	1202	24893	206	4	732	731	543.1	288.2	-460.6	6	1678	0.055397	0.270324	0.316652
1068.523	09:06:32.523	37.300021444	-3.687954516	0.25	1	-0.202929	-0.232787	16.560871	1.558704	-0.056436	0.035584	0	0	1202	24893	206	4	732	731	543.1	288.2	-460.6	6	1679	0.05952	0.375071	0.351736
1068.773	09:06:32.773	37.300057219	-3.687940625	0.25	1	-0.197725	-0.231888	16.612028	1.51664	-0.053204	0.038816	0	0	1202	24893	206	4	732	731	543.1	288.2	-460.6	6	1664	0.05952	0.375071	0.351736
1069.023	09:06:33.023	37.300092286	-3.687924584	0.25	1	-0.224767	-0.233323	16.46883	0.619669	-0.059176	0.04071	0	0	1202	24893	206	4	732	731	543.1	288.2	-460.6	6	1668	0.045957	0.502132	0.334066
1069.273	09:06:33.273	37.300126464	-3.687906277	0.25	1	-0.213344	-0.232294	16.427858	0.588552	-0.056693	0.043193	0	0	1202	24893	206	4	733	732	546.3	303.8	-454.3	6	1648	0.045957	0.502132	0.334066
1069.523	09:06:33.523	37.300159485	-3.687885591	0.25	1	-0.201063	-0.231763	16.299156	0.594888	-0.057199	0.042687	0	0	1202	24893	206	4	733	732	546.3	303.8	-454.3	6	1644	0.04858	0.587011	0.344188
1069.773	09:06:33.773	37.300191437	-3.687862639	0.25	1	-0.183288	-0.230506	16.070602	0.593197	-0.057064	0.042822	0	0	1228	25040	207	4	733	732	546.3	303.8	-454.3	6	1631	0.04858	0.587011	0.344188
1070.023	09:06:34.023	37.300221958	-3.687837755	0.25	1	-0.211143	-0.220997	15.992068	0.464199	-0.048086	0.039777	0	0	1228	25040	207	4	733	732	546.3	303.8	-454.3	6	1608	0.050024	0.682547	0.290707
1070.273	09:06:34.273	37.300250959	-3.687810827	0.25	1	-0.198393	-0.222568	15.872333	0.367227	-0.056112	0.03175	0	0	1228	25040	207	4	735	733	546.6	316.8	-445.	6	1600	0.050024	0.682547	0.290707
1070.523	09:06:34.523	37.300278527	-3.687782192	0.25	1	-0.191648	-0.223353	15.839779	0.326155	-0.059493	0.028369	0	0	1228	25040	207	4	735	733	546.6	316.8	-445.	6	1588	0.052678	0.778991	0.303424
1070.773	09:06:34.773	37.300304932	-3.687752081	0.25	1	-0.174154	-0.224333	15.705404	0.253868	-0.065417	0.022446	0	0	1228	25040	207	4	735	733	546.6	316.8	-445.	6	1584	0.052678	0.778991	0.303424
1071.023	09:06:35.023	37.300329813	-3.687720601	0.25	1	-0.18802	-0.203531	15.48309	1.267437	-0.044069	0.014278	0	0	1228	25040	207	4	735	733	546.6	316.8	-445.	6	1571	0.055688	0.857598	0.290553
1071.273	09:06:35.273	37.300352899	-3.687687751	0.25	1	-0.18802	-0.203531	15.48309	1.267437	-0.044069	0.014278	0	0	1228	25040	207	4	736	734	543.1	327.2	-433.6	6	1554	0.055688	0.857598	0.290553
1071.523	09:06:35.523	37.300374370	-3.687653533	0.25	1	-0.150602	-0.207193	15.295075	1.035755	-0.06354	-0.005193	0	0	1228	25040	207	4	736	734	543.1	327.2	-433.6	6	1541	0.026746	0.950544	0.274431
1071.773	09:06:35.773	37.300393956	-3.687618056	0.25	1	-0.137087	-0.211028	15.423979	0.898939	-0.074866	-0.016519	0	0	1228	25040	207	4	736	734	543.1	327.2	-433.6	6	1533	0.026746	0.950544	0.274431
1072.023	09:06:36.023	37.300412018	-3.687581211	0.25	1	-0.150353	-0.18051	15.218455	1.698565	-0.043206	-0.025995	0	0	1228	25040	207	4	736	734	543.1	327.2	-433.6	6	1545	0.075177	1.060374	0.210672
1072.273	09:06:36.273	37.300428822	-3.687543452	0.25	1	-0.150353	-0.18051	15.218455	1.698565	-0.043206	-0.025995	0	0	1228	25040	207	4	737	735	537.4	335.	-420.4	6	1531	0.075177	1.060374	0.210672
1072.523	09:06:36.523	37.300444009	-3.687504889	0.25	1	-0.124135	-0.187623	15.29384	1.364896	-0.071105	-0.053894	0	0	1228	25040	207	4	737	735	537.4	335.	-420.4	6	1533	0.054688	1.088242	0.196874
1072.773	09:06:36.773	37.300457850	-3.687465297	0.25	1	-0.126341	-0.190388	15.306245	1.233722	-0.08186	-0.064648	0	0	1228	25040	207	4	737	735	537.4	335.	-420.4	6	1536	0.054688	1.088242	0.196874
1073.023	09:06:37.023	37.300470431	-3.687425356	0.25	1	-0.116655	-0.157111	15.386565	1.607245	-0.049605	-0.076952	0	0	1228	25040	207	4	737	735	537.4	335.	-420.4	6	1535	0.023403	1.230179	0.201783
1073.273	09:06:37.273	37.300482115	-3.687384617	0.25	1	-0.094506	-0.161818	15.430468	1.376942	-0.068388	-0.095736	0	0	1228	25040	207	4	738	736	529.5	340.	-406.	6	1547	0.023403	1.230179	0.201783
1073.523	09:06:37.523	37.300492451	-3.687343188	0.25	1	-0.087919	-0.164894	15.448792	1.226322	-0.080472	-0.10782	0	0	1228	25040	207	4	738	736	529.5	340.	-406.	6	1549	0.016088	1.333587	0.168103
1073.773	09:06:37.773	37.300500988	-3.687301179	0.25	1	-0.101556	-0.167956	15.521453	1.10929	-0.089753	-0.1171	0	0	1228	25040	207	4	738	736	529.5	340.	-406.	6	1550	0.016088	1.333587	0.168103
1074.023	09:06:38.023	37.300508717	-3.687258599	0.25	1	-0.067729	-0.136403	15.627678	0.974942	-0.061661	-0.128126	0	0	1228	25040	207	4	738	736	529.5	340.	-406.	6	1557	0.024589	1.384208	0.139564
1074.273	09:06:38.273	37.300515457	-3.687215558	0.25	1	-0.06956	-0.139923	15.666602	0.816638	-0.073917	-0.140381	0	0	1228	25040	207	4	739	737	520.1	343.2	-390.8	6	1566	0.024589	1.384208	0.139564
1074.523	09:06:38.523	37.300521027	-3.687172055	0.25	1	-0.091311	-0.142106	15.731084	0.746663	-0.07928	-0.145744	0	0	1228	25040	207	4	739	737	520.1	343.2	-390.8	6	1568	0.004026	1.452369	0.056738
1074.773	09:06:38.773	37.300525789	-3.687128206	0.25	1	-0.099335	-0.143991	15.651378	0.602376	-0.090235	-0.1567	0	0	1200	25182	208	4	739	737	520.1	343.2	-390.8	6	1574	0.004026	1.452369	0.056738
1075.023	09:06:39.023	37.300529829	-3.687084351	0.25	1	-0.063308	-0.122991	15.74453	0.044197	-0.072292	-0.164639	0	0	1200	25182	208	4	739	737	520.1	343.2	-390.8	6	1566	0.004026	1.452369	0.056738
1075.273	09:06:39.273	37.300533149	-3.687040376	0.25	1	-0.075631	-0.123416	15.763941	0.051298	-0.07281	-0.165157	0	0	1200	25182	208	4	741	738	509.7	345.	-375.2	6	1575	0.029386	1.487454	0.136436
1075.523	09:06:39.523	37.300535570	-3.686996054	0.25	1	-0.093006	-0.126817	15.869264	0.140389	-0.079283	-0.17163	0	0	1200	25182	208	4	741	738	509.7	345.	-375.2	6	1577	0.029386	1.487454	0.136436
1075.773	09:06:39.773	37.300537270	-3.686951614	0.25	1	-0.107002	-0.128964	15.949605	0.187273	-0.082669	-0.175016	0	0	1200	25182	208	4	741	738	509.7	345.	-375.2	6	1587	0.018377	1.525913	0.153072
1076.023	09:06:40.023	37.300538070	-3.686906939	0.25	1	-0.065921	-0.123101	15.818053	1.177441	-0.07543	-0.175272	0	0	1200	25182	208	4	741	738	509.7	345.	-375.2	6	1596	0.018377	1.525913	0.153072
1076.273	09:06:40.273	37.300538148	-3.686862483	0.25	1	-0.078847	-0.121143	15.753308	1.136035	-0.072565	-0.172407	0	0	1200	25182	208	4	742	739	498.2	345.	-359.4	6	1586	0.017688	1.599109	0.159263
1076.523	09:06:40.523	37.300537234	-3.686818019	0.25	1	-0.088244	-0.122918	15.799193	1.180837	-0.075664	-0.175506	0	0	1200	25182	208	4	742	739	498.2	345.	-359.4	6	1579	0.017688	1.599109	0.159263
1076.773	09:06:40.773	37.300532611	-3.686729290	0.25	1	-0.107705	-0.122811	15.906472	1.115164	-0.071117	-0.170959	0	0	1200	25182	208	4	742	739	498.2	345.	-359.4	6	1594	0.027544	1.632145	0.11735
1077.023	09:06:41.023	37.300528903	-3.686684800	0.25	1	-0.085077	-0.138512	15.835959	2.229093	-0.07584	-0.163298	0	0	1200	25182	208	4	742	739	498.2	345.	-359.4	6	1599	0.027544	1.632145	0.11735
1077.273	09:06:41.273	37.300528903	-3.686684800	0.25	1	-0.105641	-0.137502	15.815373	2.203463	-0.074129	-0.161587	0	0	1200	25182	208	4	743	740	485.7	343.2	-343.7	6	1599	0.026115	1.720371	0.113452
1077.523	09:06:41.523	37.300519415	-3.686595688	0.25	1	-0.123629	-0.135995	16.008636	2.060468	-0.064518	-0.151976	0	0	1200	25182	208	4	743	740	485.7	343.2	-343.7	6	1614	0.026115	1.720371	0.113452
1077.773	09:06:41.773	37.300512823	-3.686551172	0.25	1	-0.132584	-0.134353	16.14267	1.936646	-0.056102	-0.14356	0	0	1200	25182	208	4	743	740	485.7	343.2	-343.7	6	1626	0.012864	1.729306	0.157477
1078.023	09:06:42.023	37.300512823	-3.686551172	0.25	1	-0.12551	-0.167909	16.014	3.040911	-0.07898	-0.136642	0	0	1200	25182	208	4	743	740	485.7	343.2	-343.7	6	1626	0.012864	1.729306	0.157477
1078.273	09:06:42.273	37.300505149	-3.686506533	0.25	1	-0.132726	-0.164261	16.130497	2.88367	-0.068579	-0.126241	0	0	1200	25182	208	4	744	741	472.4	340.	-327.9	6	1630	-0.002711	1.835472	0.233154
1078.523	09:06:42.523	37.300485652	-3.686418120	0.25	1	-0.140342	-0.160655	16.185453	2.74605	-0.059367	-0.11703	0	0	1200	25182	208	4	744	741	472.4	340.	-327.9	6	1641	-0.002711	1.835472	0.233154
1078.773	09:06:42.773	37.300473917	-3.686374460	0.25	1	-0.151287	-0.156185	16.258625	2.568802	-0.047353	-0.105015	0	0	1200	25182	208	4	744	741	472.4	340.	-327.9	6	1646	0.001593	1.90835	0.26392
1079.023	09:06:43.023	37.300473917	-3.686374460	0.25	1	-0.164858	-0.193169	16.072626	3.287421	-0.073349	-0.089732	0	0	1200	25182	208	4	744	741	472.4	340.	-327.9	6	1646	0.001593	1.90835	0.26392
1079.273	09:06:43.273	37.300461187	-3.686331355	0.25	1	-0.165302	-0.186609	16.067532	3.087268	-0.059817	-0.076201	0	0	1200	25182	208	4	744	741	472.4	340.	-327.9	6	1641	0.020231	1.943177	0.232481
1079.523	09:06:43.523	37.300431839	-3.686247253	0.25	1	-0.166929	-0.182683	16.056206	2.967302	-0.051605	-0.067988	0	0	1200	25182	208	4	745	742	458.	334.8	-312.6	6	1632	0.020231	1.943177	0.232481
1079.773	09:06:43.773	37.300415039	-3.686206481	0.25	1	-0.16428	-0.177636	16.029776	2.813934	-0.040993	-0.057377	0	0	1200	25182	208	4	745	742	458.	334.8	-312.6	6	1628	0.010483	2.066844	0.290657
1080.023	09:06:44.023	37.300396338	-3.686167158	0.25	1	-0.166392	-0.213485	16.000431	3.09637	-0.069782	-0.041625	0	0	1219	25327	209	4	0	743	446.5	329.	-301.8	4	1629	0.010483	2.066844	0.290657
1080.273	09:06:44.273	37.300396338	-3.686167158	0.25	1	0.089033	0.022333	0.075307	0.197384	10.484171	10.484171	0	0	1219	25327	209	4	0	743	446.5	329.	-301.8	4	1630	-0.00564	2.114913	0.303772
1080.523	09:06:44.523	37.300355398	-3.686092429	0.25	1	0.119996	0.025096	0.074278	0.188898	10.172434	10.172434	0	0	1219	25327	209	4	1	743	442.6	326.8	-298.5	4	1603	-0.00564	2.114913	0.303772
1080.773	09:06:44.773	37.300334247	-3.686055904	0.25	1	0.125041	0.026159	0.073388	0.181752	9.906326	9.906326	0	0	1219	25327	209	4	1	743	442.6	326.8	-298.5	4	1614	-0.012052	2.196439	-0.097842
1081.023	09:06:45.023	37.300313006	-3.686019266	0.25	1	0.122161	0.026513	0.072461	0.174497	9.632549	9.632549	0	0	1219	25327	209	4	1	743	442.6	326.8	-298.5	4	1612	-0.012052	2.196439	-0.097842
1081.273	09:06:45.273	37.300313006	-3.686019266	0.25	1	0.093316	0.024942	0.071424	0.166606	9.330444	9.330444	0	0	1219	25327	209	4	1	743	442.6	326.8	-298.5	4	1612	0.000438	2.131615	-0.199179
1081.523	09:06:45.523	37.300273333	-3.685943759	0.25	1	0.074906	0.024009	0.070562	0.160222	9.082558	9.082558	0	0	1219	25327	209	4	2	744	426.7	317.	-285.5	4	1615	0.000438	2.131615	-0.199179
1081.773	09:06:45.773	37.300254539	-3.685904887	0.25	1	0.070924	0.024256	0.069605	0.153321	8.810892	8.810892	0	0	1219	25327	209	4	2	744	426.7	317.	-285.5	4	1618	0.014194	2.06785	-0.123174
1082.023	09:06:46.023	37.300236200	-3.685865229	0.25	1	0.061641	0.024118	0.068679	0.14683	8.551627	8.551627	0	0	1219	25327	209	4	2	744	426.7	317.	-285.5	4	1629	0.014194	2.06785	-0.123174
1082.273	09:06:46.273	37.300236200	-3.685865229	0.25	1	0.049092	0.023402	0.067711	0.140235	8.284287	8.284287	0	0	1219	25327	209	4	2	744	426.7	317.	-285.5	4	1629	0.01116	2.060047	-0.114644
1082.523	09:06:46.523	37.300201149	-3.685785251	0.25	1	0.050976	0.024016	0.06679	0.134135	8.033253	8.033253	0	0	1219	25327	209	4	3	745	411.3	308.8	-271.7	4	1620	0.01116	2.060047	-0.114644
