Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	ENERGY:voltage	ENERGY:throttle	PPRZ_MODE:ap_mode	NAVIGATION:oval_count	NAVIGATION:circle_count	NAVIGATION:kill_auto_throttle	NAVIGATION:stage_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block	GPS:utm_north	GPS:utm_east	GPS:mode
109.913	10:57:59.913	37.299264294	-3.688262983	-0.568611	-0.	0.	23.444551	0.782529	0.782529	0	0	1091	0	23	0	12.6	59	2	0	0	0	51	51	86	519.6	0.	198.2	-480.6	2	6	412829359	43900151	3
110.163	10:58:0.163	37.299290999	-3.688289855	-0.579809	-0.	0.	23.838062	0.799425	0.799425	0	0	1091	0	23	0	12.6	59	2	0	0	0	52	52	87	531.6	0.	206.8	-490.1	2	6	412829657	43899915	3
110.413	10:58:0.413	37.299310288	-3.688305376	-0.588763	-0.	0.	24.152617	0.81303	0.81303	0	0	1091	0	23	0	12.6	59	2	0	0	0	52	52	87	531.6	0.	206.8	-490.1	2	6	412829872	43899779	3
110.663	10:58:0.663	37.299341093	-3.688324725	-0.597522	-0.	0.	24.574745	0.831426	0.831426	0	0	1075	0	24	0	12.6	59	2	0	0	0	52	52	87	531.6	0.	206.8	-490.1	2	6	412830215	43899610	3
110.913	10:58:0.913	37.299362757	-3.688334851	-0.599984	0.	0.	24.579529	0.831635	0.831635	0	0	1075	0	24	0	12.6	59	2	0	0	0	52	52	87	531.6	0.	206.8	-490.1	2	6	412830456	43899522	3
111.163	10:58:1.163	37.299396316	-3.688345651	-0.598294	-0.	0.	24.562481	0.830889	0.830889	0	0	1075	0	24	0	12.6	59	2	0	0	0	53	53	88	541.1	0.	218.2	-495.4	2	6	412830829	43899429	3
111.413	10:58:1.413	37.299419368	-3.688349697	-0.5939	-0.	0.	24.363924	0.822219	0.822219	0	0	1075	0	24	0	12.6	60	2	0	0	0	53	53	88	541.1	0.	218.2	-495.4	2	6	412831085	43899395	3
111.663	10:58:1.663	37.299454332	-3.688351369	-0.582872	-0.	0.	23.844904	0.79972	0.79972	0	0	1075	0	24	0	12.6	60	2	0	0	0	53	53	88	541.1	0.	218.2	-495.4	2	6	412831473	43899383	3
111.913	10:58:1.913	37.299477689	-3.688349326	-0.565591	0.	0.	23.135086	0.769336	0.769336	0	0	1075	0	24	0	12.6	60	2	0	0	0	53	53	88	541.1	0.	218.2	-495.4	2	6	412831732	43899403	3
112.163	10:58:2.163	37.299512438	-3.688341406	-0.550828	0.	0.	22.551468	0.744686	0.744686	0	0	1075	0	24	0	12.6	60	2	0	0	0	54	54	89	546.4	0.	231.	-495.5	2	6	412832117	43899476	3
112.413	10:58:2.413	37.299535110	-3.688333263	-0.533917	-0.	0.	21.81599	0.714046	0.714046	0	0	1075	0	24	0	12.6	60	2	0	0	0	54	54	89	546.4	0.	231.	-495.5	2	6	412832368	43899550	3
112.663	10:58:2.663	37.299568019	-3.688316412	-0.503698	-0.	0.	20.565943	0.66304	0.66304	0	0	1075	0	24	0	12.6	60	2	0	0	0	54	54	89	546.4	0.	231.	-495.5	2	6	412832732	43899702	3
112.913	10:58:2.913	37.299589103	-3.688302275	-0.469317	0.	0.	19.037445	0.602484	0.602484	0	0	1075	0	24	0	12.6	60	2	0	0	0	54	54	89	546.4	0.	231.	-495.5	2	6	412832965	43899829	3
113.163	10:58:3.163	37.299618815	-3.688277046	-0.441846	-0.	0.	17.918306	0.559389	0.559389	0	0	1075	0	24	0	12.6	60	2	0	0	0	56	56	90	546.8	0.	242.8	-490.2	2	6	412833293	43900055	3
113.413	10:58:3.413	37.299637226	-3.688257581	-0.414477	-0.	0.	16.674629	0.512713	0.512713	0	0	1075	0	24	0	12.6	60	2	0	0	0	56	56	90	546.8	0.	242.8	-490.2	2	6	412833496	43900229	3
113.663	10:58:3.663	37.299662294	-3.688224975	-0.367582	-0.	0.	14.631425	0.438753	0.438753	0	0	1075	0	24	0	12.6	61	2	0	0	0	56	56	90	546.8	0.	242.8	-490.2	2	6	412833772	43900520	3
113.913	10:58:3.913	37.299677305	-3.688201191	2.641901	2.855954	3.082776	13.126729	0.386404	0.386404	0	0	1075	0	24	0	12.6	61	2	0	0	0	56	56	90	546.8	0.	242.8	-490.2	2	6	412833937	43900732	3
114.163	10:58:4.163	37.299697268	-3.688162785	0.834329	0.7522	8.271201	10.72006	0.306309	0.306309	0	0	1075	0	24	0	12.6	61	2	0	0	0	57	57	91	542.1	0.	251.8	-480.4	2	6	412834156	43901074	3
114.413	10:58:4.413	37.299709410	-3.688136380	0.608359	0.380194	10.802981	8.160917	0.225894	0.225894	0	0	1075	0	24	0	12.6	61	2	0	0	0	57	57	91	542.1	0.	251.8	-480.4	2	6	412834289	43901309	3
114.663	10:58:4.663	37.299728208	-3.688096947	0.527291	0.242656	11.906282	6.475318	0.175515	0.175515	0	0	1075	0	24	0	12.6	61	2	0	0	0	57	57	91	542.1	0.	251.8	-480.4	2	6	412834495	43901660	3
114.913	10:58:4.913	37.299741787	-3.688071458	0.454157	0.134983	12.721891	4.797321	0.12734	0.12734	0	0	1075	0	24	0	12.6	61	2	0	0	0	57	57	91	542.1	0.	251.8	-480.4	2	6	412834644	43901887	3
115.163	10:58:5.163	37.299764621	-3.688035334	0.346697	0.000272	13.458857	2.408399	0.06205	0.06205	0	0	1075	0	24	0	12.6	61	2	0	0	0	58	58	92	535.6	0.	259.2	-469.	2	6	412834895	43902209	3
115.413	10:58:5.413	37.299781698	-3.688012923	0.232591	-0.121491	13.732072	0.266526	0.006685	0.006685	0	0	1075	0	24	0	12.6	61	2	0	0	0	58	58	92	535.6	0.	259.2	-469.	2	6	412835083	43902409	3
115.663	10:58:5.663	37.299809638	-3.687982374	0.153804	-0.19837	13.732226	0.982284	-0.024257	-0.024257	0	0	1075	0	24	0	12.6	61	2	0	0	0	58	58	92	535.6	0.	259.2	-469.	2	6	412835391	43902682	3
115.913	10:58:5.913	37.299829756	-3.687963940	0.076803	-0.272997	13.627954	2.100068	-0.051142	-0.051142	0	0	1083	0	25	1	12.6	61	2	0	0	0	58	58	92	535.6	0.	259.2	-469.	2	6	412835613	43902847	3
116.163	10:58:6.163	37.299861089	-3.687938838	-0.02785	-0.376709	13.33386	3.498199	-0.083714	-0.083714	0	0	1083	0	25	1	12.6	61	2	0	0	0	59	59	93	532.9	0.	269.5	-460.	2	6	412835959	43903072	3
116.413	10:58:6.413	37.299882633	-3.687923238	-0.11705	-0.474569	12.946548	4.661571	-0.109946	-0.109946	0	0	1083	0	25	1	12.6	61	2	0	0	0	59	59	93	532.9	0.	269.5	-460.	2	6	412836197	43903212	3
116.663	10:58:6.663	37.299915124	-3.687900629	-0.169218	-0.53838	12.653075	5.345791	-0.125012	-0.125012	0	0	1083	0	25	1	12.6	61	2	0	0	0	59	59	93	532.9	0.	269.5	-460.	2	6	412836556	43903415	3
116.913	10:58:6.913	37.299936754	-3.687885594	-0.216504	-0.599195	12.348735	5.946869	-0.13803	-0.13803	0	0	1083	0	25	1	12.6	60	2	0	0	0	59	59	93	532.9	0.	269.5	-460.	2	6	412836795	43903550	3
117.163	10:58:7.163	37.299968709	-3.687862190	-0.282314	-0.693033	11.859779	6.788714	-0.155926	-0.155926	0	0	1083	0	25	1	12.6	60	2	0	0	0	60	60	94	533.1	0.	281.2	-453.1	2	6	412837148	43903760	3
117.413	10:58:7.413	37.299989536	-3.687845793	-0.332563	-0.768872	11.455091	7.400199	-0.168681	-0.168681	0	0	1083	0	25	1	12.6	60	2	0	0	0	60	60	94	533.1	0.	281.2	-453.1	2	6	412837378	43903907	3
117.663	10:58:7.663	37.300019616	-3.687819213	-0.419406	-0.898161	10.768777	8.319851	-0.187487	-0.187487	0	0	1083	0	25	1	12.6	60	2	0	0	0	60	60	94	533.1	0.	281.2	-453.1	2	6	412837710	43904145	3
117.913	10:58:7.913	37.300038657	-3.687799979	-0.49337	-1.002021	10.222423	8.954322	-0.2002	-0.2002	0	0	1083	0	25	1	12.6	60	2	0	0	0	60	60	94	533.1	0.	281.2	-453.1	2	6	412837920	43904317	3
118.163	10:58:8.163	37.300065431	-3.687768404	-0.709012	-1.269135	8.916544	10.241838	-0.225356	-0.225356	0	0	1083	0	25	1	12.6	60	2	0	0	0	62	62	95	532.1	0.	292.	-445.	2	6	412838215	43904599	3
118.413	10:58:8.413	37.300081699	-3.687745535	-0.928859	-1.513594	7.876649	11.071355	-0.241117	-0.241117	0	0	1083	0	25	1	12.6	60	2	0	0	0	62	62	95	532.1	0.	292.	-445.	2	6	412838394	43904803	3
118.663	10:58:8.663	37.300103457	-3.687708498	-2.101549	-2.697972	4.750204	12.734033	-0.271685	-0.271685	0	0	1083	0	25	1	12.6	60	2	0	0	0	62	62	95	532.1	0.	292.	-445.	2	6	412838633	43905133	3
118.913	10:58:8.913	37.300115959	-3.687682209	0.514977	-0.	0.	14.519609	-0.303039	-0.303039	0	0	1083	0	25	1	12.6	60	2	0	0	0	62	62	95	532.1	0.	292.	-445.	2	6	412838770	43905367	3
119.163	10:58:9.163	37.300131705	-3.687640492	0.505177	0.	0.	16.024008	-0.328317	-0.328317	0	0	1083	0	25	1	12.6	60	2	0	0	0	63	63	96	527.2	0.	299.8	-433.9	2	6	412838942	43905738	3
119.413	10:58:9.413	37.300141063	-3.687612256	0.509066	-0.	0.	17.500149	-0.352144	-0.352144	0	0	1083	0	25	1	12.6	60	2	0	0	0	63	63	96	527.2	0.	299.8	-433.9	2	6	412839044	43905989	3
119.663	10:58:9.663	37.300155371	-3.687569848	0.532543	-0.	0.	19.699944	-0.385934	-0.385934	0	0	1083	0	25	1	12.6	60	2	0	0	0	63	63	96	527.2	0.	299.8	-433.9	2	6	412839200	43906366	3
119.913	10:58:9.913	37.300165807	-3.687542186	0.565297	-0.	0.	21.291473	-0.409151	-0.409151	0	0	1083	0	25	1	12.6	60	2	0	0	0	63	63	96	527.2	0.	299.8	-433.9	2	6	412839314	43906612	3
120.163	10:58:10.163	37.300184247	-3.687502299	0.583124	0.	0.	22.284262	-0.423132	-0.423132	0	0	1083	0	25	1	12.6	60	2	0	0	0	64	64	97	520.4	0.	305.5	-421.5	2	6	412839516	43906967	3
120.413	10:58:10.413	37.300198454	-3.687477153	0.595005	-0.	0.	22.880234	-0.431345	-0.431345	0	0	1083	0	25	1	12.6	60	2	0	0	0	64	64	97	520.4	0.	305.5	-421.5	2	6	412839672	43907191	3
120.663	10:58:10.663	37.300222544	-3.687442169	0.599501	-0.	0.	23.233625	-0.436152	-0.436152	0	0	1083	0	25	1	12.6	60	2	0	0	0	64	64	97	520.4	0.	305.5	-421.5	2	6	412839937	43907503	3
120.913	10:58:10.913	37.300240426	-3.687420780	0.585877	-0.	0.	22.704586	-0.428939	-0.428939	0	0	1080	0	26	1	12.6	60	2	0	0	0	64	64	97	520.4	0.	305.5	-421.5	2	6	412840134	43907694	3
121.163	10:58:11.163	37.300269705	-3.687392387	0.566635	-0.	0.	21.839907	-0.416921	-0.416921	0	0	1080	0	26	1	12.6	60	2	0	0	0	65	65	98	517.7	0.	314.5	-411.3	2	6	412840457	43907948	3
121.413	10:58:11.413	37.300290712	-3.687375992	0.53951	-0.	0.	20.592682	-0.399081	-0.399081	0	0	1080	0	26	1	12.6	60	2	0	0	0	65	65	98	517.7	0.	314.5	-411.3	2	6	412840689	43908095	3
121.663	10:58:11.663	37.300324271	-3.687355762	0.487821	-0.	0.	18.552795	-0.368565	-0.368565	0	0	1080	0	26	1	12.6	60	2	0	0	0	65	65	98	517.7	0.	314.5	-411.3	2	6	412841060	43908277	3
121.913	10:58:11.913	37.300347408	-3.687345141	0.446129	-0.	0.	16.888218	-0.342382	-0.342382	0	0	1080	0	26	1	12.6	60	2	0	0	0	65	65	98	517.7	0.	314.5	-411.3	2	6	412841316	43908373	3
122.163	10:58:12.163	37.300383527	-3.687334073	-20.987301	-21.341164	0.620246	13.732484	-0.289402	-0.289402	0	0	1080	0	26	1	12.6	60	2	0	0	0	66	66	99	520.7	0.	326.8	-405.5	2	6	412841716	43908474	3
122.413	10:58:12.413	37.300408160	-3.687329784	-1.751496	-1.7777	7.025512	11.817846	-0.255008	-0.255008	0	0	1080	0	26	1	12.6	60	2	0	0	0	66	66	99	520.7	0.	326.8	-405.5	2	6	412841989	43908514	3
122.663	10:58:12.663	37.300445136	-3.687326510	-1.145758	-0.916633	10.73993	8.475087	-0.190617	-0.190617	0	0	1080	0	26	1	12.6	60	2	0	0	0	66	66	99	520.7	0.	326.8	-405.5	2	6	412842399	43908546	3
122.913	10:58:12.913	37.300469664	-3.687324589	-0.983271	-0.668387	11.934062	6.558556	-0.151072	-0.151072	0	0	1080	0	26	1	12.6	60	2	0	0	0	66	66	99	520.7	0.	326.8	-405.5	2	6	412842671	43908565	3
123.163	10:58:13.163	37.300506109	-3.687319618	-0.780376	-0.373784	13.112262	3.439636	-0.082373	-0.082373	0	0	1080	0	26	1	12.6	60	2	0	0	0	68	68	100	528.4	0.	340.5	-404.1	2	6	412843075	43908612	3
123.413	10:58:13.413	37.300530118	-3.687314082	-0.64544	-0.190348	13.48061	0.881389	-0.021793	-0.021793	0	0	1080	0	26	1	12.6	59	2	0	0	0	68	68	100	528.4	0.	340.5	-404.1	2	6	412843341	43908663	3
123.663	10:58:13.663	37.300565342	-3.687301991	-0.559861	-0.068834	13.43159	1.113909	0.028238	0.028238	0	0	1080	0	26	1	12.6	59	2	0	0	0	68	68	100	528.4	0.	340.5	-404.1	2	6	412843731	43908773	3
123.913	10:58:13.913	37.300588028	-3.687291365	-0.498302	0.008665	13.230576	2.483697	0.06405	0.06405	0	0	1080	0	26	1	12.6	59	2	0	0	0	68	68	100	528.4	0.	340.5	-404.1	2	6	412843982	43908869	3
124.163	10:58:14.163	37.300620862	-3.687271692	-0.397988	0.135657	12.582652	4.722939	0.12525	0.12525	0	0	1080	0	26	1	12.6	59	2	0	0	0	69	69	101	533.7	0.	353.2	-400.2	2	6	412844345	43909046	3
124.413	10:58:14.413	37.300641594	-3.687256197	-0.297078	0.253331	11.718261	6.535408	0.177277	0.177277	0	0	1080	0	26	1	12.6	59	2	0	0	0	69	69	101	533.7	0.	353.2	-400.2	2	6	412844574	43909185	3
124.663	10:58:14.663	37.300670954	-3.687229384	-0.210932	0.352151	10.938044	7.766351	0.21392	0.21392	0	0	1080	0	26	1	12.6	59	2	0	0	0	69	69	101	533.7	0.	353.2	-400.2	2	6	412844898	43909425	3
124.913	10:58:14.913	37.300689008	-3.687209351	-0.112767	0.460573	10.100222	8.815374	0.246003	0.246003	0	0	1080	0	26	1	12.6	59	2	0	0	0	69	69	101	533.7	0.	353.2	-400.2	2	6	412845097	43909604	3
125.163	10:58:15.163	37.300714345	-3.687176973	0.083769	0.672064	8.668151	10.220062	0.290219	0.290219	0	0	1080	0	26	1	12.6	59	2	0	0	0	70	70	102	534.8	0.	363.8	-392.1	2	6	412845376	43909893	3
125.413	10:58:15.413	37.300730251	-3.687154213	0.242939	0.838406	7.73613	10.93459	0.313271	0.313271	0	0	1080	0	26	1	12.6	59	2	0	0	0	70	70	102	534.8	0.	363.8	-392.1	2	6	412845551	43910096	3
125.663	10:58:15.663	37.300753439	-3.687119332	1.016457	1.611347	4.978246	12.39582	0.361611	0.361611	0	0	1080	0	26	1	12.6	59	2	0	0	0	70	70	102	534.8	0.	363.8	-392.1	2	6	412845806	43910407	3
125.913	10:58:15.913	37.300768895	-3.687096455	-0.510664	-0.	0.	13.348756	0.394017	0.394017	0	0	1092	0	27	1	12.6	59	2	0	0	0	70	70	102	534.8	0.	363.8	-392.1	2	6	412845976	43910611	3
126.163	10:58:16.163	37.300793247	-3.687062939	-0.486015	-0.	0.	14.90469	0.448451	0.448451	0	0	1092	0	27	1	12.6	59	2	0	0	0	71	71	103	533.5	0.	372.5	-381.9	2	6	412846244	43910910	3
126.413	10:58:16.413	37.300809868	-3.687041201	-0.477911	0.	0.	15.914968	0.484823	0.484823	0	0	1092	0	27	1	12.6	59	2	0	0	0	71	71	103	533.5	0.	372.5	-381.9	2	6	412846427	43911104	3
126.663	10:58:16.663	37.300834217	-3.687008136	-0.485666	-0.	0.	17.531706	0.544744	0.544744	0	0	1092	0	27	1	12.6	59	2	0	0	0	71	71	103	533.5	0.	372.5	-381.9	2	6	412846695	43911399	3
126.913	10:58:16.913	37.300849405	-3.686984918	-0.501164	-0.	0.	18.403408	0.577941	0.577941	0	0	1092	0	27	1	12.6	59	2	0	0	0	71	71	103	533.5	0.	372.5	-381.9	2	6	412846862	43911606	3
127.163	10:58:17.163	37.300869721	-3.686947867	-0.525968	-0.	0.	19.739796	0.630064	0.630064	0	0	1092	0	27	1	12.6	59	2	0	0	0	72	72	104	532.3	0.	381.	-371.8	2	6	412847085	43911936	3
127.413	10:58:17.413	37.300881411	-3.686921571	-0.540962	-0.	0.	20.491404	0.660041	0.660041	0	0	1092	0	27	1	12.6	59	2	0	0	0	72	72	104	532.3	0.	381.	-371.8	2	6	412847213	43912170	3
127.663	10:58:17.663	37.300896072	-3.686880294	-0.561449	0.	0.	21.421955	0.697823	0.697823	0	0	1092	0	27	1	12.6	59	2	0	0	0	72	72	104	532.3	0.	381.	-371.8	2	6	412847373	43912537	3
127.913	10:58:17.913	37.300903540	-3.686851702	-0.578228	-0.	0.	22.412899	0.738878	0.738878	0	0	1092	0	27	1	12.6	59	2	0	0	0	72	72	104	532.3	0.	381.	-371.8	2	6	412847454	43912791	3
128.163	10:58:18.163	37.300911458	-3.686807543	-0.586747	0.	0.	22.796818	0.755013	0.755013	0	0	1092	0	27	1	12.6	59	2	0	0	0	74	74	105	527.7	0.	386.2	-359.5	2	6	412847539	43913183	3
128.413	10:58:18.413	37.300914336	-3.686777556	-0.593162	0.	0.	23.054523	0.765916	0.765916	0	0	1092	0	27	1	12.6	59	2	0	0	0	74	74	105	527.7	0.	386.2	-359.5	2	6	412847569	43913449	3
128.663	10:58:18.663	37.300915050	-3.686732090	-0.35333	-0.036273	11.853175	6.400427	0.77526	0.77526	0	0	1092	0	27	1	12.6	59	2	0	0	0	74	74	105	527.7	0.	386.2	-359.5	2	6	412847574	43913852	3
128.913	10:58:18.913	37.300913153	-3.686701721	-0.307904	-0.036874	11.895363	6.395939	0.774564	0.774564	0	0	1092	0	27	1	12.6	59	2	0	0	0	74	74	105	527.7	0.	386.2	-359.5	2	6	412847551	43914121	3
129.163	10:58:19.163	37.300906745	-3.686656642	-0.278861	-0.037075	11.922271	6.41731	0.777878	0.777878	0	0	1092	0	27	1	12.6	59	2	0	0	0	75	75	106	518.7	0.	386.2	-346.1	2	6	412847477	43914520	3
129.413	10:58:19.413	37.300900246	-3.686627133	-0.249175	-0.038982	12.011354	6.320462	0.762905	0.762905	0	0	1092	0	27	1	12.6	59	2	0	0	0	75	75	106	518.7	0.	386.2	-346.1	2	6	412847403	43914781	3
129.663	10:58:19.663	37.300887787	-3.686583917	-0.21065	-0.040785	12.0981	6.231248	0.74921	0.74921	0	0	1092	0	27	1	12.6	59	2	0	0	0	75	75	106	518.7	0.	386.2	-346.1	2	6	412847262	43915163	3
129.913	10:58:19.913	37.300877854	-3.686555844	-0.175975	-0.043585	12.223833	6.073178	0.725169	0.725169	0	0	1092	0	27	1	12.6	59	2	0	0	0	75	75	106	518.7	0.	386.2	-346.1	2	6	412847150	43915411	3
130.163	10:58:20.163	37.300860605	-3.686514954	-0.154418	-0.04603	12.326746	5.920499	0.702221	0.702221	0	0	1092	0	27	1	12.6	59	2	0	0	0	76	76	107	506.8	0.	381.5	-333.5	2	6	412846956	43915772	3
130.413	10:58:20.413	37.300847959	-3.686488436	-0.137492	-0.047725	12.400538	5.817621	0.686908	0.686908	0	0	1092	0	27	1	12.6	59	2	0	0	0	76	76	107	506.8	0.	381.5	-333.5	2	6	412846814	43916006	3
130.663	10:58:20.663	37.300827271	-3.686449885	-0.113608	-0.050967	12.533577	5.6056	0.655728	0.655728	0	0	1092	0	27	1	12.6	59	2	0	0	0	76	76	107	506.8	0.	381.5	-333.5	2	6	412846582	43916346	3
130.913	10:58:20.913	37.300812543	-3.686424927	-0.093546	-0.055038	12.692147	5.325029	0.615246	0.615246	0	0	1092	0	27	1	12.6	59	2	0	0	0	76	76	107	506.8	0.	381.5	-333.5	2	6	412846417	43916566	3
131.163	10:58:21.163	37.300789317	-3.686388610	-0.083458	-0.05734	12.777674	5.161041	0.591991	0.591991	0	0	1095	0	30	1	12.6	59	2	0	0	0	77	77	108	493.3	0.	373.5	-322.2	2	6	412846157	43916886	3
131.413	10:58:21.413	37.300773139	-3.686364993	-0.074791	-0.059543	12.85702	5.00187	0.569703	0.569703	0	0	1095	0	30	1	12.6	59	2	0	0	0	77	77	108	493.3	0.	373.5	-322.2	2	6	412845976	43917094	3
131.663	10:58:21.663	37.300747921	-3.686330463	-0.064682	-0.06304	12.981271	4.751042	0.535144	0.535144	0	0	1095	0	30	1	12.6	59	2	0	0	0	77	77	108	493.3	0.	373.5	-322.2	2	6	412845694	43917398	3
131.913	10:58:21.913	37.300730745	-3.686307853	-0.059044	-0.065585	13.064919	4.563161	0.509705	0.509705	0	0	1095	0	30	1	12.6	59	2	0	0	0	77	77	108	493.3	0.	373.5	-322.2	2	6	412845502	43917597	3
132.163	10:58:22.163	37.300704166	-3.686274889	-0.054183	-0.068793	13.172853	4.335905	0.479442	0.479442	0	0	1095	0	30	1	12.6	59	2	0	0	0	78	78	109	479.5	0.	364.	-312.1	2	6	412845205	43917887	3
132.413	10:58:22.413	37.300685993	-3.686253173	-0.034494	-0.072797	13.29082	4.041608	0.441066	0.441066	0	0	1095	0	30	1	12.6	59	2	0	0	0	78	78	109	479.5	0.	364.	-312.1	2	6	412845002	43918078	3
132.663	10:58:22.663	37.300658325	-3.686221441	-0.031684	-0.07497	13.348602	3.880169	0.420401	0.420401	0	0	1095	0	30	1	12.6	59	2	0	0	0	78	78	109	479.5	0.	364.	-312.1	2	6	412844693	43918357	3
132.913	10:58:22.913	37.300639517	-3.686200622	-0.028925	-0.077674	13.422465	3.687816	0.396132	0.396132	0	0	1095	0	30	1	12.6	59	2	0	0	0	78	78	109	479.5	0.	364.	-312.1	2	6	412844483	43918540	3
133.163	10:58:23.163	37.300610940	-3.686170010	-0.029408	-0.081181	13.502668	3.431394	0.364371	0.364371	0	0	1095	0	30	1	12.6	59	2	0	0	0	80	80	110	465.5	0.	353.5	-302.8	2	6	412844164	43918809	3
133.413	10:58:23.413	37.300591587	-3.686149863	-0.035644	-0.083996	13.564229	3.231735	0.340104	0.340104	0	0	1095	0	30	1	12.6	59	2	0	0	0	80	80	110	465.5	0.	353.5	-302.8	2	6	412843948	43918986	3
133.663	10:58:23.663	37.300562284	-3.686120147	-0.039543	-0.086179	13.602066	3.072459	0.321033	0.321033	0	0	1095	0	30	1	12.6	59	2	0	0	0	80	80	110	465.5	0.	353.5	-302.8	2	6	412843621	43919247	3
133.913	10:58:23.913	37.300542658	-3.686100561	-0.044161	-0.088464	13.652064	2.921188	0.303155	0.303155	0	0	1095	0	30	1	12.6	59	2	0	0	0	80	80	110	465.5	0.	353.5	-302.8	2	6	412843402	43919419	3
134.163	10:58:24.163	37.300512718	-3.686071743	-0.051733	-0.091186	13.6927	2.729791	0.280858	0.280858	0	0	1095	0	30	1	12.6	59	2	0	0	0	81	81	111	451.7	0.	342.8	-294.1	2	6	412843068	43919672	3
134.413	10:58:24.413	37.300492547	-3.686052829	-0.058392	-0.094245	13.733951	2.519899	0.256819	0.256819	0	0	1095	0	30	1	12.6	58	2	0	0	0	81	81	111	451.7	0.	342.8	-294.1	2	6	412842843	43919838	3
134.663	10:58:24.663	37.300462061	-3.686025021	-0.063284	-0.096028	13.76207	2.405335	0.243878	0.243878	0	0	1095	0	30	1	12.6	58	2	0	0	0	81	81	111	451.7	0.	342.8	-294.1	2	6	412842503	43920082	3
134.913	10:58:24.913	37.300441344	-3.686007005	-0.067585	-0.097609	13.778567	2.29913	0.231993	0.231993	0	0	1095	0	30	1	12.6	58	2	0	0	0	81	81	111	451.7	0.	342.8	-294.1	2	6	412842272	43920240	3
135.163	10:58:25.163	37.300410038	-3.685980656	-0.072791	-0.10017	13.809124	2.135271	0.213868	0.213868	0	0	1095	0	30	1	12.6	58	2	0	0	0	82	82	112	437.9	0.	331.5	-286.	2	6	412841923	43920471	3
135.413	10:58:25.413	37.300388865	-3.685963539	-0.077576	-0.102367	13.825904	1.992085	0.198238	0.198238	0	0	1095	0	30	1	12.6	58	2	0	0	0	82	82	112	437.9	0.	331.5	-286.	2	6	412841687	43920621	3
135.663	10:58:25.663	37.300356739	-3.685938762	-0.079719	-0.103619	13.83846	1.914687	0.189869	0.189869	0	0	1095	0	30	1	12.6	58	2	0	0	0	82	82	112	437.9	0.	331.5	-286.	2	6	412841329	43920838	3
135.913	10:58:25.913	37.300334929	-3.685922768	-0.08142	-0.105485	13.859421	1.803456	0.17794	0.17794	0	0	1095	0	30	1	12.6	58	2	0	0	0	82	82	112	437.9	0.	331.5	-286.	2	6	412841086	43920978	3
136.163	10:58:26.163	37.300301891	-3.685899788	-0.085469	-0.108186	13.880519	1.640631	0.160685	0.160685	0	0	1087	0	32	1	12.6	58	2	0	0	0	83	83	113	424.	0.	319.2	-278.9	2	6	412840718	43921179	3
136.413	10:58:26.413	37.300279622	-3.685885143	-0.087143	-0.109056	13.881488	1.585437	0.154891	0.154891	0	0	1087	0	32	1	12.6	58	2	0	0	0	83	83	113	424.	0.	319.2	-278.9	2	6	412840470	43921307	3
136.663	10:58:26.663	37.300245851	-3.685864188	-0.088841	-0.111263	13.901535	1.460078	0.141836	0.141836	0	0	1087	0	32	1	12.6	58	2	0	0	0	83	83	113	424.	0.	319.2	-278.9	2	6	412840094	43921490	3
136.913	10:58:26.913	37.300222943	-3.685850892	-0.091888	-0.113454	13.915531	1.335065	0.128958	0.128958	0	0	1087	0	32	1	12.6	58	2	0	0	0	83	83	113	424.	0.	319.2	-278.9	2	6	412839839	43921606	3
137.163	10:58:27.163	37.300188259	-3.685832072	-0.092659	-0.11466	13.926131	1.269555	0.122266	0.122266	0	0	1087	0	32	1	12.6	58	2	0	0	0	84	84	114	410.6	0.	306.8	-272.8	2	6	412839453	43921770	3
137.413	10:58:27.413	37.300164801	-3.685820350	-0.094167	-0.115695	13.932598	1.212449	0.116464	0.116464	0	0	1087	0	32	1	12.6	58	2	0	0	0	84	84	114	410.6	0.	306.8	-272.8	2	6	412839192	43921872	3
137.663	10:58:27.663	37.300129473	-3.685803782	-0.096909	-0.117951	13.943257	1.0882	0.103942	0.103942	0	0	1087	0	32	1	12.6	58	2	0	0	0	84	84	114	410.6	0.	306.8	-272.8	2	6	412838799	43922016	3
137.913	10:58:27.913	37.300105555	-3.685793635	-0.097342	-0.119358	13.951789	1.013546	0.096483	0.096483	0	0	1087	0	32	1	12.6	58	2	0	0	0	84	84	114	410.6	0.	306.8	-272.8	2	6	412838533	43922104	3
138.163	10:58:28.163	37.300069400	-3.685779654	-0.09785	-0.120104	13.953725	0.972922	0.092445	0.092445	0	0	1087	0	32	1	12.6	58	2	0	0	0	86	86	115	397.8	0.	293.8	-268.2	2	6	412838131	43922225	3
